Id,Tempo (ms),RSSI (dBm),Checksum (bool),Lat (deg),Lon (deg),Alt (m),Hora,Min,Seg,Temp (Celsius),Pres (Pa),Hum (%),Ax (m/s2),Ay (m/s2),Az (m/s2)
520,57185,-85,1,-23.2125,-45.8667,860.0,12,00,00,45.61,101325,45,-0.00,0.34,9.99
521,57294,-85,1,-23.2125,-45.8667,860.5,12,00,00,45.57,101325,45,0.03,0.35,10.02
522,57405,-85,1,-23.2125,-45.8667,861.0,12,00,00,45.52,101325,45,-0.02,0.39,9.96
523,57515,-85,1,-23.2125,-45.8667,861.5,12,00,00,45.57,101325,45,0.02,0.35,9.96
524,57624,-85,1,-23.2125,-45.8667,862.0,12,00,00,45.52,101325,45,-0.02,0.36,9.99
525,57735,-85,1,-23.2125,-45.8667,862.5,12,00,00,45.61,101325,45,-0.01,0.31,10.02
526,57844,-85,1,-23.2125,-45.8667,863.0,12,00,00,45.38,101325,45,-0.02,0.34,10.02
527,57955,-85,1,-23.2125,-45.8667,863.5,12,00,00,45.71,101325,45,0.00,0.34,10.02
528,58064,-85,1,-23.2125,-45.8667,864.0,12,00,00,45.61,101325,45,-0.01,0.36,10.01
529,58175,-85,1,-23.2125,-45.8667,864.5,12,00,00,45.71,101325,45,-0.02,0.34,9.98
530,58285,-85,1,-23.2125,-45.8667,865.0,12,00,00,45.89,101325,45,-0.06,0.35,10.03
531,58395,-85,1,-23.2125,-45.8667,865.5,12,00,00,45.89,101325,45,-0.04,0.30,10.00
532,58505,-85,1,-23.2125,-45.8667,866.0,12,00,00,45.85,101325,45,-0.02,0.28,10.04
533,58615,-85,1,-23.2125,-45.8667,866.5,12,00,00,45.71,101325,45,-0.02,0.35,9.99
534,58725,-85,1,-23.2125,-45.8667,867.0,12,00,00,45.52,101325,45,-0.02,0.35,10.02
535,58835,-85,1,-23.2125,-45.8667,867.5,12,00,00,45.57,101325,45,0.02,0.37,10.04
536,58945,-85,1,-23.2125,-45.8667,868.0,12,00,00,45.52,101325,45,-0.01,0.31,9.99
537,59056,-85,1,-23.2125,-45.8667,868.5,12,00,00,45.85,101325,45,0.00,0.36,10.02
538,59165,-85,1,-23.2125,-45.8667,869.0,12,00,00,45.61,101325,45,0.01,0.35,10.06
539,59276,-85,1,-23.2125,-45.8667,869.5,12,00,00,45.75,101325,45,0.01,0.32,9.98
540,59385,-85,1,-23.2125,-45.8667,870.0,12,00,00,45.38,101325,45,-0.03,0.36,10.00
541,59496,-85,1,-23.2125,-45.8667,870.5,12,00,00,45.61,101325,45,-0.01,0.36,9.99
542,59606,-85,1,-23.2125,-45.8667,871.0,12,00,00,45.57,101325,45,-0.05,0.31,10.01
543,59716,-85,1,-23.2125,-45.8667,871.5,12,00,00,45.57,101325,45,-0.01,0.38,10.06
544,59826,-85,1,-23.2125,-45.8667,872.0,12,00,00,45.38,101325,45,0.00,0.32,10.01
545,59935,-85,1,-23.2125,-45.8667,872.5,12,00,00,45.61,101325,45,-0.02,0.38,9.99
546,60046,-85,1,-23.2125,-45.8667,873.0,12,00,00,45.33,101325,45,0.00,0.33,10.00
547,60155,-85,1,-23.2125,-45.8667,873.5,12,00,00,45.57,101325,45,0.01,0.32,10.01
548,60266,-85,1,-23.2125,-45.8667,874.0,12,00,00,45.75,101325,45,0.01,0.32,10.00
549,60376,-85,1,-23.2125,-45.8667,874.5,12,00,00,45.71,101325,45,-0.04,0.36,9.98
550,60486,-85,1,-23.2125,-45.8667,875.0,12,00,00,45.57,101325,45,-0.02,0.38,9.99
551,60596,-85,1,-23.2125,-45.8667,875.5,12,00,00,45.75,101325,45,0.01,0.30,9.94
552,60706,-85,1,-23.2125,-45.8667,876.0,12,00,00,45.42,101325,45,0.00,0.34,9.98
553,60816,-85,1,-23.2125,-45.8667,876.5,12,00,00,45.38,101325,45,0.01,0.33,10.06
554,60925,-85,1,-23.2125,-45.8667,877.0,12,00,00,45.24,101325,45,0.05,0.29,9.96
555,61036,-85,1,-23.2125,-45.8667,877.5,12,00,00,45.57,101325,45,0.01,0.34,10.07
556,61146,-85,1,-23.2125,-45.8667,878.0,12,00,00,45.57,101325,45,0.04,0.38,10.02
557,61256,-85,1,-23.2125,-45.8667,878.5,12,00,00,45.75,101325,45,0.02,0.36,9.96
558,61366,-85,1,-23.2125,-45.8667,879.0,12,00,00,45.71,101325,45,0.00,0.34,10.03
559,61475,-85,1,-23.2125,-45.8667,879.5,12,00,00,45.75,101325,45,-0.01,0.40,9.93
560,61586,-85,1,-23.2125,-45.8667,880.0,12,00,00,45.52,101325,45,-0.02,0.30,10.03
561,61696,-85,1,-23.2125,-45.8667,880.5,12,00,00,45.57,101325,45,0.04,0.34,10.03
562,61806,-85,1,-23.2125,-45.8667,881.0,12,00,00,45.61,101325,45,-0.06,0.35,10.01
563,61916,-85,1,-23.2125,-45.8667,881.5,12,00,00,45.75,101325,45,0.01,0.37,10.03
564,62026,-85,1,-23.2125,-45.8667,882.0,12,00,00,45.57,101325,45,0.04,0.37,10.03
565,62136,-85,1,-23.2125,-45.8667,882.5,12,00,00,45.61,101325,45,0.01,0.35,10.03
566,62246,-85,1,-23.2125,-45.8667,883.0,12,00,00,45.75,101325,45,0.02,0.34,10.03
567,62356,-85,1,-23.2125,-45.8667,883.5,12,00,00,45.75,101325,45,-0.01,0.30,9.97
568,62467,-85,1,-23.2125,-45.8667,884.0,12,00,00,45.57,101325,45,-0.03,0.37,10.02
569,62576,-85,1,-23.2125,-45.8667,884.5,12,00,00,45.61,101325,45,-0.02,0.31,10.01
570,62687,-85,1,-23.2125,-45.8667,885.0,12,00,00,45.71,101325,45,0.03,0.37,9.97
571,62796,-85,1,-23.2125,-45.8667,885.5,12,00,00,45.75,101325,45,0.00,0.36,10.02
572,62907,-85,1,-23.2125,-45.8667,886.0,12,00,00,45.57,101325,45,-0.02,0.38,10.00
573,63016,-85,1,-23.2125,-45.8667,886.5,12,00,00,45.75,101325,45,-0.01,0.32,9.98
574,63126,-85,1,-23.2125,-45.8667,887.0,12,00,00,45.52,101325,45,-0.04,0.34,10.00
575,63237,-85,1,-23.2125,-45.8667,887.5,12,00,00,45.75,101325,45,-0.06,0.35,10.03
576,63347,-85,1,-23.2125,-45.8667,888.0,12,00,00,45.52,101325,45,-0.04,0.36,10.05
577,63457,-85,1,-23.2125,-45.8667,888.5,12,00,00,45.61,101325,45,-0.01,0.36,9.95
578,63567,-85,1,-23.2125,-45.8667,889.0,12,00,00,45.75,101325,45,-0.01,0.34,9.94
579,63677,-85,1,-23.2125,-45.8667,889.5,12,00,00,45.75,101325,45,-0.00,0.35,10.04
580,63788,-85,1,-23.2125,-45.8667,890.0,12,00,00,45.75,101325,45,-0.03,0.33,10.06
581,63897,-85,1,-23.2125,-45.8667,890.5,12,00,00,45.75,101325,45,0.02,0.36,10.02
582,64008,-85,1,-23.2125,-45.8667,891.0,12,00,00,45.89,101325,45,-0.00,0.37,9.97
583,64117,-85,1,-23.2125,-45.8667,891.5,12,00,00,45.75,101325,45,-0.01,0.32,10.01
584,64228,-85,1,-23.2125,-45.8667,892.0,12,00,00,45.57,101325,45,-0.02,0.38,9.98
585,64337,-85,1,-23.2125,-45.8667,892.5,12,00,00,45.75,101325,45,-0.03,0.38,9.96
586,64447,-85,1,-23.2125,-45.8667,893.0,12,00,00,46.04,101325,45,-0.00,0.32,9.99
587,64558,-85,1,-23.2125,-45.8667,893.5,12,00,00,45.42,101325,45,0.03,0.33,9.96
588,64667,-85,1,-23.2125,-45.8667,894.0,12,00,00,45.57,101325,45,-0.00,0.35,10.00
589,64778,-85,1,-23.2125,-45.8667,894.5,12,00,00,46.04,101325,45,-0.03,0.36,10.07
590,64887,-85,1,-23.2125,-45.8667,895.0,12,00,00,45.24,101325,45,-0.00,0.34,9.94
591,64998,-85,1,-23.2125,-45.8667,895.5,12,00,00,45.38,101325,45,0.03,0.36,9.96
592,65107,-85,1,-23.2125,-45.8667,896.0,12,00,00,45.57,101325,45,-0.02,0.34,10.01
593,65218,-85,1,-23.2125,-45.8667,896.5,12,00,00,45.75,101325,45,-0.02,0.35,9.97
594,65328,-85,1,-23.2125,-45.8667,897.0,12,00,00,45.57,101325,45,-0.01,0.36,10.00
595,65438,-85,1,-23.2125,-45.8667,897.5,12,00,00,45.52,101325,45,-0.04,0.35,10.03
596,65548,-85,1,-23.2125,-45.8667,898.0,12,00,00,45.57,101325,45,-0.04,0.34,9.99
597,65658,-85,1,-23.2125,-45.8667,898.5,12,00,00,45.75,101325,45,-0.01,0.31,9.99
598,65768,-85,1,-23.2125,-45.8667,899.0,12,00,00,45.75,101325,45,0.00,0.36,9.96
599,65878,-85,1,-23.2125,-45.8667,899.5,12,00,00,45.85,101325,45,0.00,0.37,9.99
600,65988,-85,1,-23.2125,-45.8667,900.0,12,00,00,45.61,101325,45,-0.00,0.34,9.92
601,66098,-85,1,-23.2125,-45.8667,900.5,12,00,00,45.57,101325,45,0.01,0.36,10.03
602,66208,-85,1,-23.2125,-45.8667,901.0,12,00,00,45.85,101325,45,-0.02,0.36,10.07
603,66318,-85,1,-23.2125,-45.8667,901.5,12,00,00,45.61,101325,45,-0.00,0.36,10.03
604,66428,-85,1,-23.2125,-45.8667,902.0,12,00,00,45.89,101325,45,-0.02,0.36,9.96
605,66538,-85,1,-23.2125,-45.8667,902.5,12,00,00,45.75,101325,45,0.03,0.38,10.12
606,66649,-85,1,-23.2125,-45.8667,903.0,12,00,00,45.94,101325,45,0.01,0.38,10.02
607,66758,-85,1,-23.2125,-45.8667,903.5,12,00,00,45.61,101325,45,-0.02,0.38,9.98
608,66868,-85,1,-23.2125,-45.8667,904.0,12,00,00,45.57,101325,45,-0.03,0.36,10.04
609,66978,-85,1,-23.2125,-45.8667,904.5,12,00,00,45.75,101325,45,0.03,0.31,10.01
610,67088,-85,1,-23.2125,-45.8667,905.0,12,00,00,45.52,101325,45,-0.01,0.38,10.08
611,67198,-85,1,-23.2125,-45.8667,905.5,12,00,00,45.75,101325,45,-0.04,0.33,9.98
612,67308,-85,1,-23.2125,-45.8667,906.0,12,00,00,45.38,101325,45,0.03,0.39,10.04
613,67419,-85,1,-23.2125,-45.8667,906.5,12,00,00,45.75,101325,45,-0.03,0.37,10.01
614,67528,-85,1,-23.2125,-45.8667,907.0,12,00,00,45.57,101325,45,-0.02,0.38,9.99
615,67639,-85,1,-23.2125,-45.8667,907.5,12,00,00,45.57,101325,45,-0.01,0.34,9.98
616,67748,-85,1,-23.2125,-45.8667,908.0,12,00,00,45.57,101325,45,0.00,0.33,10.06
617,67859,-85,1,-23.2125,-45.8667,908.5,12,00,00,45.52,101325,45,-0.01,0.35,9.98
618,67969,-85,1,-23.2125,-45.8667,909.0,12,00,00,45.61,101325,45,-0.02,0.34,10.03
619,68079,-85,1,-23.2125,-45.8667,909.5,12,00,00,45.85,101325,45,0.01,0.34,10.01
620,68189,-85,1,-23.2125,-45.8667,910.0,12,00,00,45.57,101325,45,0.00,0.30,10.00
621,68299,-85,1,-23.2125,-45.8667,910.5,12,00,00,45.61,101325,45,0.00,0.37,9.98
622,68409,-85,1,-23.2125,-45.8667,911.0,12,00,00,45.75,101325,45,-0.02,0.30,10.04
623,68519,-85,1,-23.2125,-45.8667,911.5,12,00,00,45.57,101325,45,-0.01,0.32,9.99
624,68629,-85,1,-23.2125,-45.8667,912.0,12,00,00,45.71,101325,45,0.02,0.34,10.00
625,68739,-85,1,-23.2125,-45.8667,912.5,12,00,00,45.61,101325,45,-0.04,0.37,10.00
626,68849,-85,1,-23.2125,-45.8667,913.0,12,00,00,45.61,101325,45,0.01,0.33,9.94
627,68959,-85,1,-23.2125,-45.8667,913.5,12,00,00,45.52,101325,45,-0.00,0.37,9.98
628,69069,-85,1,-23.2125,-45.8667,914.0,12,00,00,45.52,101325,45,0.01,0.33,9.98
629,69179,-85,1,-23.2125,-45.8667,914.5,12,00,00,45.42,101325,45,0.01,0.34,10.02
630,69289,-85,1,-23.2125,-45.8667,915.0,12,00,00,45.61,101325,45,-0.03,0.34,9.98
631,69399,-85,1,-23.2125,-45.8667,915.5,12,00,00,45.24,101325,45,0.02,0.34,10.00
632,69510,-85,1,-23.2125,-45.8667,916.0,12,00,00,45.57,101325,45,-0.03,0.34,10.03
633,69619,-85,1,-23.2125,-45.8667,916.5,12,00,00,45.75,101325,45,-0.03,0.34,10.02
634,69730,-85,1,-23.2125,-45.8667,917.0,12,00,00,45.75,101325,45,0.00,0.37,9.98
635,69839,-85,1,-23.2125,-45.8667,917.5,12,00,00,45.75,101325,45,-0.01,0.33,9.99
636,69949,-85,1,-23.2125,-45.8667,918.0,12,00,00,45.61,101325,45,0.01,0.38,10.01
637,70060,-85,1,-23.2125,-45.8667,918.5,12,00,00,45.57,101325,45,0.01,0.34,10.00
638,70169,-85,1,-23.2125,-45.8667,919.0,12,00,00,45.61,101325,45,0.03,0.34,10.00
639,70280,-85,1,-23.2125,-45.8667,919.5,12,00,00,45.61,101325,45,-0.01,0.37,10.01
640,70389,-85,1,-23.2125,-45.8667,920.0,12,00,00,45.42,101325,45,0.01,0.31,9.96
641,70500,-85,1,-23.2125,-45.8667,920.5,12,00,00,45.75,101325,45,0.00,0.33,10.02
642,70609,-85,1,-23.2125,-45.8667,921.0,12,00,00,45.75,101325,45,-0.03,0.36,9.99
643,70720,-85,1,-23.2125,-45.8667,921.5,12,00,00,45.61,101325,45,0.01,0.36,10.00
644,70830,-85,1,-23.2125,-45.8667,922.0,12,00,00,45.57,101325,45,0.01,0.37,9.98
645,70939,-85,1,-23.2125,-45.8667,922.5,12,00,00,45.61,101325,45,0.00,0.35,10.06
646,71050,-85,1,-23.2125,-45.8667,923.0,12,00,00,45.71,101325,45,0.03,0.36,10.00
647,71159,-85,1,-23.2125,-45.8667,923.5,12,00,00,45.75,101325,45,-0.00,0.33,9.98
648,71270,-85,1,-23.2125,-45.8667,924.0,12,00,00,45.52,101325,45,-0.01,0.38,10.01
649,71379,-85,1,-23.2125,-45.8667,924.5,12,00,00,45.85,101325,45,0.00,0.34,9.99
650,71490,-85,1,-23.2125,-45.8667,925.0,12,00,00,45.57,101325,45,0.00,0.38,9.91
651,71600,-85,1,-23.2125,-45.8667,925.5,12,00,00,45.75,101325,45,-0.06,0.39,10.09
652,71710,-85,1,-23.2125,-45.8667,926.0,12,00,00,45.33,101325,45,0.00,0.29,9.98
653,71820,-85,1,-23.2125,-45.8667,926.5,12,00,00,45.71,101325,45,0.00,0.34,10.04
654,71929,-85,1,-23.2125,-45.8667,927.0,12,00,00,45.71,101325,45,-0.02,0.31,9.95
655,72040,-85,1,-23.2125,-45.8667,927.5,12,00,00,45.57,101325,45,0.01,0.37,10.00
656,72150,-85,1,-23.2125,-45.8667,928.0,12,00,00,45.33,101325,45,-0.01,0.32,10.06
657,72260,-85,1,-23.2125,-45.8667,928.5,12,00,00,45.57,101325,45,-0.01,0.36,9.98
658,72370,-85,1,-23.2125,-45.8667,929.0,12,00,00,45.57,101325,45,0.04,0.34,10.04
659,72480,-85,1,-23.2125,-45.8667,929.5,12,00,00,45.71,101325,45,-0.02,0.37,9.98
660,72590,-85,1,-23.2125,-45.8667,930.0,12,00,00,45.57,101325,45,0.05,0.38,10.00
661,72700,-85,1,-23.2125,-45.8667,930.5,12,00,00,45.71,101325,45,0.01,0.34,10.04
662,72810,-85,1,-23.2125,-45.8667,931.0,12,00,00,45.71,101325,45,-0.02,0.33,10.03
663,72921,-85,1,-23.2125,-45.8667,931.5,12,00,00,45.94,101325,45,-0.05,0.33,9.97
664,73030,-85,1,-23.2125,-45.8667,932.0,12,00,00,45.75,101325,45,-0.02,0.35,9.97
665,73140,-85,1,-23.2125,-45.8667,932.5,12,00,00,45.71,101325,45,0.03,0.33,10.06
666,73250,-85,1,-23.2125,-45.8667,933.0,12,00,00,45.71,101325,45,0.01,0.34,10.02
667,73360,-85,1,-23.2125,-45.8667,933.5,12,00,00,45.19,101325,45,0.00,0.34,10.02
668,73470,-85,1,-23.2125,-45.8667,934.0,12,00,00,45.33,101325,45,-0.02,0.33,9.98
669,73580,-85,1,-23.2125,-45.8667,934.5,12,00,00,45.89,101325,45,0.03,0.32,9.97
670,73691,-85,1,-23.2125,-45.8667,935.0,12,00,00,45.75,101325,45,-0.04,0.35,10.02
671,73800,-85,1,-23.2125,-45.8667,935.5,12,00,00,46.04,101325,45,-0.01,0.30,9.98
672,73911,-85,1,-23.2125,-45.8667,936.0,12,00,00,45.42,101325,45,0.02,0.38,10.02
673,74020,-85,1,-23.2125,-45.8667,936.5,12,00,00,45.71,101325,45,0.02,0.34,10.03
674,74130,-85,1,-23.2125,-45.8667,937.0,12,00,00,45.42,101325,45,-0.01,0.33,9.97
675,74241,-85,1,-23.2125,-45.8667,937.5,12,00,00,45.75,101325,45,-0.01,0.39,10.02
676,74350,-85,1,-23.2125,-45.8667,938.0,12,00,00,45.38,101325,45,-0.00,0.33,9.97
677,74461,-85,1,-23.2125,-45.8667,938.5,12,00,00,45.57,101325,45,-0.01,0.37,9.99
678,74570,-85,1,-23.2125,-45.8667,939.0,12,00,00,45.57,101325,45,-0.01,0.34,9.97
679,74681,-85,1,-23.2125,-45.8667,939.5,12,00,00,45.61,101325,45,0.01,0.34,10.06
680,74790,-85,1,-23.2125,-45.8667,940.0,12,00,00,46.04,101325,45,-0.00,0.36,10.00
681,74901,-85,1,-23.2125,-45.8667,940.5,12,00,00,45.57,101325,45,0.02,0.32,10.00
682,75011,-85,1,-23.2125,-45.8667,941.0,12,00,00,45.52,101325,45,-0.00,0.34,10.02
683,75121,-85,1,-23.2125,-45.8667,941.5,12,00,00,45.61,101325,45,0.00,0.36,10.04
684,75231,-85,1,-23.2125,-45.8667,942.0,12,00,00,45.61,101325,45,-0.02,0.36,10.08
685,75341,-85,1,-23.2125,-45.8667,942.5,12,00,00,45.38,101325,45,0.03,0.31,9.96
686,75451,-85,1,-23.2125,-45.8667,943.0,12,00,00,45.75,101325,45,0.01,0.36,10.01
687,75561,-85,1,-23.2125,-45.8667,943.5,12,00,00,45.89,101325,45,0.03,0.34,10.00
688,75671,-85,1,-23.2125,-45.8667,944.0,12,00,00,45.57,101325,45,-0.03,0.40,10.03
689,75782,-85,1,-23.2125,-45.8667,944.5,12,00,00,45.09,101325,45,-0.00,0.37,10.04
690,75891,-85,1,-23.2125,-45.8667,945.0,12,00,00,45.85,101325,45,0.05,0.32,10.03
691,76002,-85,1,-23.2125,-45.8667,945.5,12,00,00,45.61,101325,45,0.00,0.38,10.01
692,76111,-85,1,-23.2125,-45.8667,946.0,12,00,00,45.57,101325,45,-0.04,0.32,9.98
693,76221,-85,1,-23.2125,-45.8667,946.5,12,00,00,45.38,101325,45,0.05,0.34,10.02
694,76332,-85,1,-23.2125,-45.8667,947.0,12,00,00,45.75,101325,45,-0.01,0.32,10.00
695,76441,-85,1,-23.2125,-45.8667,947.5,12,00,00,45.85,101325,45,0.01,0.35,9.99
696,76552,-85,1,-23.2125,-45.8667,948.0,12,00,00,45.75,101325,45,0.01,0.34,9.99
697,76661,-85,1,-23.2125,-45.8667,948.5,12,00,00,45.75,101325,45,0.05,0.35,10.01
698,76772,-85,1,-23.2125,-45.8667,949.0,12,00,00,45.52,101325,45,0.02,0.35,10.06
699,76881,-85,1,-23.2125,-45.8667,949.5,12,00,00,45.38,101325,45,-0.06,0.35,10.00
700,76992,-85,1,-23.2125,-45.8667,950.0,12,00,00,45.75,101325,45,0.02,0.33,9.97
701,77102,-85,1,-23.2125,-45.8667,950.5,12,00,00,45.61,101325,45,-0.04,0.38,10.06
702,77211,-85,1,-23.2125,-45.8667,951.0,12,00,00,45.38,101325,45,0.02,0.37,10.00
703,77322,-85,1,-23.2125,-45.8667,951.5,12,00,00,45.75,101325,45,-0.02,0.34,10.03
704,77431,-85,1,-23.2125,-45.8667,952.0,12,00,00,45.38,101325,45,0.03,0.35,9.99
705,77542,-85,1,-23.2125,-45.8667,952.5,12,00,00,45.71,101325,45,0.00,0.34,9.98
706,77651,-85,1,-23.2125,-45.8667,953.0,12,00,00,45.38,101325,45,-0.00,0.35,9.92
707,77762,-85,1,-23.2125,-45.8667,953.5,12,00,00,45.38,101325,45,0.00,0.35,10.00
708,77872,-85,1,-23.2125,-45.8667,954.0,12,00,00,45.75,101325,45,-0.02,0.34,10.01
709,77982,-85,1,-23.2125,-45.8667,954.5,12,00,00,45.75,101325,45,0.04,0.37,9.94
710,78092,-85,1,-23.2125,-45.8667,955.0,12,00,00,45.38,101325,45,-0.01,0.39,9.99
711,78201,-85,1,-23.2125,-45.8667,955.5,12,00,00,45.52,101325,45,-0.01,0.38,10.03
712,78312,-85,1,-23.2125,-45.8667,956.0,12,00,00,45.57,101325,45,0.01,0.34,9.99
713,78422,-85,1,-23.2125,-45.8667,956.5,12,00,00,45.52,101325,45,0.00,0.34,10.03
714,78532,-85,1,-23.2125,-45.8667,957.0,12,00,00,45.57,101325,45,-0.01,0.32,10.00
715,78642,-85,1,-23.2125,-45.8667,957.5,12,00,00,45.61,101325,45,0.00,0.33,10.06
716,78752,-85,1,-23.2125,-45.8667,958.0,12,00,00,45.38,101325,45,0.02,0.37,10.02
717,78862,-85,1,-23.2125,-45.8667,958.5,12,00,00,45.52,101325,45,-0.01,0.33,10.02
718,78972,-85,1,-23.2125,-45.8667,959.0,12,00,00,45.38,101325,45,-0.05,0.35,9.98
719,79082,-85,1,-23.2125,-45.8667,959.5,12,00,00,45.52,101325,45,0.00,0.32,9.97
720,79193,-85,1,-23.2125,-45.8667,960.0,12,00,00,45.38,101325,45,0.01,0.32,9.95
721,79302,-85,1,-23.2125,-45.8667,960.5,12,00,00,45.61,101325,45,0.04,0.38,10.00
722,79412,-85,1,-23.2125,-45.8667,961.0,12,00,00,45.38,101325,45,-0.01,0.38,10.01
723,79522,-85,1,-23.2125,-45.8667,961.5,12,00,00,45.57,101325,45,-0.01,0.35,10.04
724,79632,-85,1,-23.2125,-45.8667,962.0,12,00,00,45.75,101325,45,0.02,0.31,10.03
725,79742,-85,1,-23.2125,-45.8667,962.5,12,00,00,45.57,101325,45,0.01,0.40,9.95
726,79852,-85,1,-23.2125,-45.8667,963.0,12,00,00,45.57,101325,45,0.00,0.33,10.00
727,79963,-85,1,-23.2125,-45.8667,963.5,12,00,00,45.57,101325,45,0.02,0.34,9.97
728,80072,-85,1,-23.2125,-45.8667,964.0,12,00,00,45.71,101325,45,0.03,0.31,10.07
729,80182,-85,1,-23.2125,-45.8667,964.5,12,00,00,45.85,101325,45,0.03,0.34,10.06
730,80292,-85,1,-23.2125,-45.8667,965.0,12,00,00,45.75,101325,45,-0.01,0.37,10.05
731,80402,-85,1,-23.2125,-45.8667,965.5,12,00,00,45.75,101325,45,-0.01,0.35,9.98
732,80513,-85,1,-23.2125,-45.8667,966.0,12,00,00,45.75,101325,45,0.02,0.40,9.99
733,80622,-85,1,-23.2125,-45.8667,966.5,12,00,00,45.52,101325,45,-0.02,0.35,9.98
734,80733,-85,1,-23.2125,-45.8667,967.0,12,00,00,45.38,101325,45,-0.05,0.36,10.11
735,80842,-85,1,-23.2125,-45.8667,967.5,12,00,00,45.75,101325,45,-0.01,0.32,10.02
736,80953,-85,1,-23.2125,-45.8667,968.0,12,00,00,45.52,101325,45,-0.00,0.38,10.02
737,81062,-85,1,-23.2125,-45.8667,968.5,12,00,00,45.75,101325,45,-0.01,0.33,10.01
738,81173,-85,1,-23.2125,-45.8667,969.0,12,00,00,45.57,101325,45,0.00,0.35,10.00
739,81283,-85,1,-23.2125,-45.8667,969.5,12,00,00,45.57,101325,45,0.02,0.33,10.02
740,81393,-85,1,-23.2125,-45.8667,970.0,12,00,00,45.57,101325,45,0.01,0.36,10.02
741,81503,-85,1,-23.2125,-45.8667,970.5,12,00,00,45.85,101325,45,-0.03,0.35,10.01
742,81613,-85,1,-23.2125,-45.8667,971.0,12,00,00,45.38,101325,45,0.02,0.33,9.94
743,81723,-85,1,-23.2125,-45.8667,971.5,12,00,00,45.75,101325,45,-0.00,0.34,10.02
744,81833,-85,1,-23.2125,-45.8667,972.0,12,00,00,45.42,101325,45,0.00,0.36,9.98
745,81943,-85,1,-23.2125,-45.8667,972.5,12,00,00,45.75,101325,45,-0.01,0.40,9.96
746,82053,-85,1,-23.2125,-45.8667,973.0,12,00,00,45.42,101325,45,-0.00,0.34,9.95
747,82163,-85,1,-23.2125,-45.8667,973.5,12,00,00,45.75,101325,45,-0.00,0.34,9.95
748,82273,-85,1,-23.2125,-45.8667,974.0,12,00,00,45.57,101325,45,0.01,0.35,10.03
749,82383,-85,1,-23.2125,-45.8667,974.5,12,00,00,45.75,101325,45,-0.02,0.36,10.00
750,82493,-85,1,-23.2125,-45.8667,975.0,12,00,00,45.52,101325,45,-0.02,0.34,10.02
751,82604,-85,1,-23.2125,-45.8667,975.5,12,00,00,45.75,101325,45,-0.01,0.34,10.01
752,82713,-85,1,-23.2125,-45.8667,976.0,12,00,00,45.61,101325,45,0.02,0.36,10.00
753,82824,-85,1,-23.2125,-45.8667,976.5,12,00,00,45.38,101325,45,-0.03,0.38,9.98
754,82933,-85,1,-23.2125,-45.8667,977.0,12,00,00,45.75,101325,45,-0.02,0.35,9.96
755,83044,-85,1,-23.2125,-45.8667,977.5,12,00,00,45.71,101325,45,0.00,0.28,10.02
756,83153,-85,1,-23.2125,-45.8667,978.0,12,00,00,45.57,101325,45,0.00,0.35,9.98
757,83263,-85,1,-23.2125,-45.8667,978.5,12,00,00,45.61,101325,45,-0.00,0.35,10.02
758,83374,-85,1,-23.2125,-45.8667,979.0,12,00,00,45.57,101325,45,0.01,0.40,9.98
759,83483,-85,1,-23.2125,-45.8667,979.5,12,00,00,46.08,101325,45,-0.03,0.35,9.98
760,83594,-85,1,-23.2125,-45.8667,980.0,12,00,00,45.85,101325,45,0.02,0.34,10.04
761,83703,-85,1,-23.2125,-45.8667,980.5,12,00,00,45.75,101325,45,-0.01,0.35,9.95
762,83814,-85,1,-23.2125,-45.8667,981.0,12,00,00,45.42,101325,45,-0.04,0.35,10.00
763,83923,-85,1,-23.2125,-45.8667,981.5,12,00,00,45.57,101325,45,0.01,0.33,9.98
764,84034,-85,1,-23.2125,-45.8667,982.0,12,00,00,45.61,101325,45,-0.02,0.36,9.97
765,84144,-85,1,-23.2125,-45.8667,982.5,12,00,00,45.33,101325,45,-0.01,0.40,10.04
766,84254,-85,1,-23.2125,-45.8667,983.0,12,00,00,45.61,101325,45,-0.01,0.33,10.00
767,84364,-85,1,-23.2125,-45.8667,983.5,12,00,00,45.24,101325,45,-0.01,0.40,10.04
768,84474,-85,1,-23.2125,-45.8667,984.0,12,00,00,45.75,101325,45,0.02,0.35,9.96
769,84584,-85,1,-23.2125,-45.8667,984.5,12,00,00,45.75,101325,45,-0.01,0.35,9.96
770,84694,-85,1,-23.2125,-45.8667,985.0,12,00,00,45.71,101325,45,0.03,0.32,9.95
771,84804,-85,1,-23.2125,-45.8667,985.5,12,00,00,45.57,101325,45,-0.00,0.36,9.92
772,84914,-85,1,-23.2125,-45.8667,986.0,12,00,00,45.75,101325,45,-0.03,0.35,9.98
773,85024,-85,1,-23.2125,-45.8667,986.5,12,00,00,45.75,101325,45,-0.04,0.34,10.02
774,85134,-85,1,-23.2125,-45.8667,987.0,12,00,00,45.85,101325,45,-0.02,0.36,9.96
775,85244,-85,1,-23.2125,-45.8667,987.5,12,00,00,45.75,101325,45,-0.01,0.35,10.00
776,85354,-85,1,-23.2125,-45.8667,988.0,12,00,00,45.38,101325,45,-0.01,0.36,9.99
777,85465,-85,1,-23.2125,-45.8667,988.5,12,00,00,45.71,101325,45,0.01,0.34,10.01
778,85574,-85,1,-23.2125,-45.8667,989.0,12,00,00,45.38,101325,45,0.02,0.30,10.00
