Id,Tempo (ms),RSSI (dBm),Checksum (bool),Lat (deg),Lon (deg),Alt (m),Hora,Min,Seg,Temp (Celsius),Pres (Pa),Hum (%),Ax (m/s2),Ay (m/s2),Az (m/s2)
1167,128492,-85,1,-23.2125,-45.8667,1183.5,12,00,00,45.09,101325,45,-0.08,0.18,10.03
1168,128603,-85,1,-23.2125,-45.8667,1184.0,12,00,00,45.52,101325,45,-0.06,0.18,9.96
1169,128713,-85,1,-23.2125,-45.8667,1184.5,12,00,00,45.57,101325,45,-0.07,0.16,10.00
1170,128824,-85,1,-23.2125,-45.8667,1185.0,12,00,00,45.38,101325,45,-0.03,0.16,9.99
1171,128933,-85,1,-23.2125,-45.8667,1185.5,12,00,00,45.38,101325,45,-0.03,0.13,9.99
1172,129044,-85,1,-23.2125,-45.8667,1186.0,12,00,00,45.24,101325,45,-0.05,0.13,9.98
1173,129155,-85,1,-23.2125,-45.8667,1186.5,12,00,00,45.33,101325,45,-0.06,0.18,10.05
1174,129264,-85,1,-23.2125,-45.8667,1187.0,12,00,00,45.42,101325,45,-0.07,0.14,9.97
1175,129375,-85,1,-23.2125,-45.8667,1187.5,12,00,00,45.24,101325,45,-0.03,0.17,10.05
1176,129485,-85,1,-23.2125,-45.8667,1188.0,12,00,00,45.38,101325,45,-0.09,0.19,9.94
1177,129596,-85,1,-23.2125,-45.8667,1188.5,12,00,00,45.24,101325,45,-0.07,0.17,10.05
1178,129705,-85,1,-23.2125,-45.8667,1189.0,12,00,00,44.91,101325,45,-0.06,0.19,10.04
1179,129816,-85,1,-23.2125,-45.8667,1189.5,12,00,00,45.38,101325,45,-0.04,0.13,9.95
1180,129927,-85,1,-23.2125,-45.8667,1190.0,12,00,00,45.09,101325,45,-0.05,0.16,10.04
1181,130037,-85,1,-23.2125,-45.8667,1190.5,12,00,00,45.33,101325,45,-0.06,0.16,10.00
1182,130147,-85,1,-23.2125,-45.8667,1191.0,12,00,00,45.52,101325,45,-0.07,0.17,10.01
1183,130257,-85,1,-23.2125,-45.8667,1191.5,12,00,00,45.38,101325,45,-0.05,0.17,10.01
1184,130368,-85,1,-23.2125,-45.8667,1192.0,12,00,00,45.33,101325,45,-0.01,0.18,9.97
1185,130479,-85,1,-23.2125,-45.8667,1192.5,12,00,00,45.19,101325,45,-0.01,0.19,9.96
1186,130588,-85,1,-23.2125,-45.8667,1193.0,12,00,00,45.24,101325,45,-0.07,0.22,9.99
1187,130699,-85,1,-23.2125,-45.8667,1193.5,12,00,00,45.38,101325,45,-0.06,0.13,9.99
1188,130809,-85,1,-23.2125,-45.8667,1194.0,12,00,00,45.09,101325,45,-0.06,0.17,9.94
1189,130920,-85,1,-23.2125,-45.8667,1194.5,12,00,00,45.24,101325,45,-0.03,0.17,10.02
1190,131030,-85,1,-23.2125,-45.8667,1195.0,12,00,00,44.91,101325,45,-0.06,0.22,10.01
1191,131140,-85,1,-23.2125,-45.8667,1195.5,12,00,00,45.38,101325,45,-0.04,0.15,9.95
1192,131251,-85,1,-23.2125,-45.8667,1196.0,12,00,00,45.61,101325,45,-0.05,0.16,9.98
1193,131360,-85,1,-23.2125,-45.8667,1196.5,12,00,00,45.38,101325,45,-0.05,0.20,10.01
1194,131471,-85,1,-23.2125,-45.8667,1197.0,12,00,00,45.05,101325,45,0.02,0.16,9.96
1195,131581,-85,1,-23.2125,-45.8667,1197.5,12,00,00,45.61,101325,45,-0.04,0.19,9.99
1196,131692,-85,1,-23.2125,-45.8667,1198.0,12,00,00,45.33,101325,45,-0.07,0.15,10.01
1197,131802,-85,1,-23.2125,-45.8667,1198.5,12,00,00,45.38,101325,45,-0.04,0.17,9.92
1198,131912,-85,1,-23.2125,-45.8667,1199.0,12,00,00,45.38,101325,45,-0.01,0.19,9.96
1199,132023,-85,1,-23.2125,-45.8667,1199.5,12,00,00,45.38,101325,45,-0.05,0.21,9.98
1200,132132,-85,1,-23.2125,-45.8667,1200.0,12,00,00,45.24,101325,45,-0.05,0.18,10.03
1201,132243,-85,1,-23.2125,-45.8667,1200.5,12,00,00,45.33,101325,45,-0.07,0.14,10.01
1202,132354,-85,1,-23.2125,-45.8667,1201.0,12,00,00,45.38,101325,45,-0.04,0.18,9.96
1203,132464,-85,1,-23.2125,-45.8667,1201.5,12,00,00,45.57,101325,45,-0.03,0.17,9.97
1204,132574,-85,1,-23.2125,-45.8667,1202.0,12,00,00,45.24,101325,45,-0.08,0.11,9.98
1205,132684,-85,1,-23.2125,-45.8667,1202.5,12,00,00,45.24,101325,45,-0.05,0.15,9.97
1206,132795,-85,1,-23.2125,-45.8667,1203.0,12,00,00,45.52,101325,45,-0.01,0.12,9.98
1207,132904,-85,1,-23.2125,-45.8667,1203.5,12,00,00,45.24,101325,45,-0.06,0.15,10.00
1208,133015,-85,1,-23.2125,-45.8667,1204.0,12,00,00,45.33,101325,45,-0.05,0.17,10.01
1209,133126,-85,1,-23.2125,-45.8667,1204.5,12,00,00,45.33,101325,45,-0.06,0.18,10.02
1210,133236,-85,1,-23.2125,-45.8667,1205.0,12,00,00,45.05,101325,45,-0.03,0.19,10.01
1211,133347,-85,1,-23.2125,-45.8667,1205.5,12,00,00,45.00,101325,45,-0.06,0.15,9.99
1212,133456,-85,1,-23.2125,-45.8667,1206.0,12,00,00,45.05,101325,45,-0.03,0.16,10.06
1213,133567,-85,1,-23.2125,-45.8667,1206.5,12,00,00,45.33,101325,45,-0.05,0.16,9.98
1214,133678,-85,1,-23.2125,-45.8667,1207.0,12,00,00,45.24,101325,45,-0.05,0.19,9.99
1215,133787,-85,1,-23.2125,-45.8667,1207.5,12,00,00,45.57,101325,45,-0.04,0.14,9.98
1216,133898,-85,1,-23.2125,-45.8667,1208.0,12,00,00,45.52,101325,45,-0.03,0.19,10.04
1217,134008,-85,1,-23.2125,-45.8667,1208.5,12,00,00,45.75,101325,45,-0.04,0.16,9.98
1218,134119,-85,1,-23.2125,-45.8667,1209.0,12,00,00,45.61,101325,45,-0.01,0.18,9.97
1219,134228,-85,1,-23.2125,-45.8667,1209.5,12,00,00,45.57,101325,45,-0.07,0.12,10.01
1220,134339,-85,1,-23.2125,-45.8667,1210.0,12,00,00,45.38,101325,45,0.00,0.17,9.93
1221,134450,-85,1,-23.2125,-45.8667,1210.5,12,00,00,45.38,101325,45,-0.07,0.15,9.97
1222,134559,-85,1,-23.2125,-45.8667,1211.0,12,00,00,45.00,101325,45,-0.05,0.20,10.00
1223,134670,-85,1,-23.2125,-45.8667,1211.5,12,00,00,45.42,101325,45,-0.04,0.18,10.00
1224,134780,-85,1,-23.2125,-45.8667,1212.0,12,00,00,45.24,101325,45,-0.02,0.16,10.03
1225,134891,-85,1,-23.2125,-45.8667,1212.5,12,00,00,45.09,101325,45,-0.06,0.20,10.03
1226,135002,-85,1,-23.2125,-45.8667,1213.0,12,00,00,45.09,101325,45,-0.03,0.14,9.98
1227,135111,-85,1,-23.2125,-45.8667,1213.5,12,00,00,45.00,101325,45,-0.06,0.16,9.98
1228,135222,-85,1,-23.2125,-45.8667,1214.0,12,00,00,45.52,101325,45,-0.09,0.19,10.03
1229,135332,-85,1,-23.2125,-45.8667,1214.5,12,00,00,45.00,101325,45,-0.03,0.13,9.94
1230,135442,-85,1,-23.2125,-45.8667,1215.0,12,00,00,45.38,101325,45,-0.07,0.17,10.02
1231,135553,-85,1,-23.2125,-45.8667,1215.5,12,00,00,45.33,101325,45,-0.07,0.20,9.98
1232,135663,-85,1,-23.2125,-45.8667,1216.0,12,00,00,45.42,101325,45,-0.04,0.18,10.03
1233,135774,-85,1,-23.2125,-45.8667,1216.5,12,00,00,45.09,101325,45,-0.06,0.20,10.03
1234,135883,-85,1,-23.2125,-45.8667,1217.0,12,00,00,45.61,101325,45,-0.05,0.16,10.01
1235,135994,-85,1,-23.2125,-45.8667,1217.5,12,00,00,45.38,101325,45,-0.04,0.19,10.01
1236,136104,-85,1,-23.2125,-45.8667,1218.0,12,00,00,45.38,101325,45,-0.04,0.19,10.06
1237,136215,-85,1,-23.2125,-45.8667,1218.5,12,00,00,45.24,101325,45,-0.03,0.18,10.02
1238,136326,-85,1,-23.2125,-45.8667,1219.0,12,00,00,45.00,101325,45,-0.05,0.18,10.00
1239,136435,-85,1,-23.2125,-45.8667,1219.5,12,00,00,45.42,101325,45,-0.07,0.14,9.98
1240,136546,-85,1,-23.2125,-45.8667,1220.0,12,00,00,45.57,101325,45,-0.09,0.15,10.03
1241,136656,-85,1,-23.2125,-45.8667,1220.5,12,00,00,45.52,101325,45,-0.05,0.18,10.04
1242,136767,-85,1,-23.2125,-45.8667,1221.0,12,00,00,45.00,101325,45,-0.06,0.15,9.96
1243,136877,-85,1,-23.2125,-45.8667,1221.5,12,00,00,45.52,101325,45,-0.06,0.17,9.98
1244,136987,-85,1,-23.2125,-45.8667,1222.0,12,00,00,45.33,101325,45,-0.07,0.15,10.00
1245,137098,-85,1,-23.2125,-45.8667,1222.5,12,00,00,45.24,101325,45,-0.04,0.13,9.98
1246,137208,-85,1,-23.2125,-45.8667,1223.0,12,00,00,45.52,101325,45,-0.08,0.15,9.93
1247,137318,-85,1,-23.2125,-45.8667,1223.5,12,00,00,45.57,101325,45,-0.04,0.16,9.94
1248,137428,-85,1,-23.2125,-45.8667,1224.0,12,00,00,45.52,101325,45,-0.03,0.14,10.03
1249,137539,-85,1,-23.2125,-45.8667,1224.5,12,00,00,45.24,101325,45,-0.02,0.13,10.01
1250,137649,-85,1,-23.2125,-45.8667,1225.0,12,00,00,45.24,101325,45,-0.04,0.21,10.03
1251,137759,-85,1,-23.2125,-45.8667,1225.5,12,00,00,45.57,101325,45,-0.05,0.15,9.95
1252,137870,-85,1,-23.2125,-45.8667,1226.0,12,00,00,44.81,101325,45,-0.03,0.19,10.00
1253,137980,-85,1,-23.2125,-45.8667,1226.5,12,00,00,45.38,101325,45,-0.07,0.17,9.98
1254,138090,-85,1,-23.2125,-45.8667,1227.0,12,00,00,45.24,101325,45,-0.04,0.11,9.97
1255,138201,-85,1,-23.2125,-45.8667,1227.5,12,00,00,45.24,101325,45,-0.02,0.17,10.05
1256,138311,-85,1,-23.2125,-45.8667,1228.0,12,00,00,45.24,101325,45,-0.01,0.16,10.17
1257,138422,-85,1,-23.2125,-45.8667,1228.5,12,00,00,45.57,101325,45,-0.10,0.14,10.00
1258,138531,-85,1,-23.2125,-45.8667,1229.0,12,00,00,45.42,101325,45,-0.09,0.15,10.05
1259,138642,-85,1,-23.2125,-45.8667,1229.5,12,00,00,45.42,101325,45,-0.02,0.19,9.97
1260,138753,-85,1,-23.2125,-45.8667,1230.0,12,00,00,45.38,101325,45,-0.05,0.18,9.91
1261,138863,-85,1,-23.2125,-45.8667,1230.5,12,00,00,45.61,101325,45,-0.08,0.13,10.10
1262,138973,-85,1,-23.2125,-45.8667,1231.0,12,00,00,45.71,101325,45,-0.06,0.16,10.04
1263,139083,-85,1,-23.2125,-45.8667,1231.5,12,00,00,45.61,101325,45,-0.03,0.15,10.01
1264,139194,-85,1,-23.2125,-45.8667,1232.0,12,00,00,45.38,101325,45,-0.05,0.15,10.01
1265,139304,-85,1,-23.2125,-45.8667,1232.5,12,00,00,45.52,101325,45,-0.11,0.13,9.95
1266,139414,-85,1,-23.2125,-45.8667,1233.0,12,00,00,45.42,101325,45,0.00,0.21,9.99
1267,139525,-85,1,-23.2125,-45.8667,1233.5,12,00,00,45.38,101325,45,-0.04,0.16,10.01
1268,139635,-85,1,-23.2125,-45.8667,1234.0,12,00,00,45.38,101325,45,-0.05,0.18,10.04
1269,139746,-85,1,-23.2125,-45.8667,1234.5,12,00,00,45.38,101325,45,-0.05,0.16,10.02
1270,139855,-85,1,-23.2125,-45.8667,1235.0,12,00,00,45.38,101325,45,-0.09,0.09,9.99
1271,139966,-85,1,-23.2125,-45.8667,1235.5,12,00,00,45.42,101325,45,-0.07,0.17,9.98
1272,140077,-85,1,-23.2125,-45.8667,1236.0,12,00,00,45.57,101325,45,-0.09,0.13,10.08
1273,140187,-85,1,-23.2125,-45.8667,1236.5,12,00,00,45.61,101325,45,-0.04,0.18,9.98
1274,140297,-85,1,-23.2125,-45.8667,1237.0,12,00,00,45.38,101325,45,-0.10,0.17,10.03
1275,140407,-85,1,-23.2125,-45.8667,1237.5,12,00,00,45.57,101325,45,-0.02,0.18,10.04
1276,140518,-85,1,-23.2125,-45.8667,1238.0,12,00,00,45.52,101325,45,0.01,0.22,9.91
1277,140627,-85,1,-23.2125,-45.8667,1238.5,12,00,00,45.42,101325,45,-0.02,0.16,9.94
1278,140738,-85,1,-23.2125,-45.8667,1239.0,12,00,00,45.57,101325,45,-0.07,0.17,10.04
1279,140849,-85,1,-23.2125,-45.8667,1239.5,12,00,00,45.57,101325,45,-0.04,0.17,10.03
1280,140959,-85,1,-23.2125,-45.8667,1240.0,12,00,00,45.38,101325,45,-0.04,0.16,10.03
1281,141070,-85,1,-23.2125,-45.8667,1240.5,12,00,00,45.24,101325,45,-0.06,0.16,9.98
1282,141179,-85,1,-23.2125,-45.8667,1241.0,12,00,00,45.38,101325,45,-0.05,0.15,9.95
1283,141290,-85,1,-23.2125,-45.8667,1241.5,12,00,00,45.33,101325,45,-0.05,0.17,10.00
1284,141401,-85,1,-23.2125,-45.8667,1242.0,12,00,00,45.00,101325,45,-0.04,0.18,9.99
1285,141510,-85,1,-23.2125,-45.8667,1242.5,12,00,00,45.57,101325,45,-0.02,0.15,10.06
1286,141621,-85,1,-23.2125,-45.8667,1243.0,12,00,00,45.42,101325,45,-0.06,0.17,10.07
1287,141731,-85,1,-23.2125,-45.8667,1243.5,12,00,00,45.57,101325,45,-0.03,0.17,10.04
1288,141842,-85,1,-23.2125,-45.8667,1244.0,12,00,00,45.24,101325,45,-0.04,0.18,10.06
1289,141953,-85,1,-23.2125,-45.8667,1244.5,12,00,00,45.38,101325,45,-0.02,0.13,10.00
1290,142062,-85,1,-23.2125,-45.8667,1245.0,12,00,00,45.33,101325,45,-0.06,0.15,10.01
1291,142173,-85,1,-23.2125,-45.8667,1245.5,12,00,00,45.24,101325,45,-0.04,0.12,9.96
1292,142283,-85,1,-23.2125,-45.8667,1246.0,12,00,00,45.42,101325,45,-0.06,0.19,9.99
1293,142393,-85,1,-23.2125,-45.8667,1246.5,12,00,00,45.24,101325,45,-0.04,0.15,10.00
1294,142503,-85,1,-23.2125,-45.8667,1247.0,12,00,00,45.57,101325,45,-0.08,0.18,9.98
1295,142614,-85,1,-23.2125,-45.8667,1247.5,12,00,00,45.57,101325,45,0.00,0.16,9.82
1296,142725,-85,1,-23.2125,-45.8667,1248.0,12,00,00,45.33,101325,45,-0.04,0.13,9.93
1297,142834,-85,1,-23.2125,-45.8667,1248.5,12,00,00,45.57,101325,45,-0.07,0.15,9.99
1298,142945,-85,1,-23.2125,-45.8667,1249.0,12,00,00,45.52,101325,45,-0.01,0.17,9.98
1299,143055,-85,1,-23.2125,-45.8667,1249.5,12,00,00,45.52,101325,45,-0.07,0.18,10.02
1300,143165,-85,1,-23.2125,-45.8667,1250.0,12,00,00,45.24,101325,45,-0.04,0.15,9.94
1301,143276,-85,1,-23.2125,-45.8667,1250.5,12,00,00,45.00,101325,45,-0.04,0.18,9.98
1302,143386,-85,1,-23.2125,-45.8667,1251.0,12,00,00,45.71,101325,45,-0.01,0.15,10.04
1303,143497,-85,1,-23.2125,-45.8667,1251.5,12,00,00,45.05,101325,45,-0.03,0.10,10.01
1304,143606,-85,1,-23.2125,-45.8667,1252.0,12,00,00,45.00,101325,45,-0.03,0.17,10.02
1305,143717,-85,1,-23.2125,-45.8667,1252.5,12,00,00,45.38,101325,45,-0.08,0.16,10.02
1306,143827,-85,1,-23.2125,-45.8667,1253.0,12,00,00,45.19,101325,45,-0.05,0.19,10.03
1307,143938,-85,1,-23.2125,-45.8667,1253.5,12,00,00,45.57,101325,45,-0.06,0.19,10.04
1308,144049,-85,1,-23.2125,-45.8667,1254.0,12,00,00,45.71,101325,45,-0.07,0.18,10.01
1309,144158,-85,1,-23.2125,-45.8667,1254.5,12,00,00,45.19,101325,45,-0.02,0.17,9.95
1310,144269,-85,1,-23.2125,-45.8667,1255.0,12,00,00,45.57,101325,45,-0.06,0.20,10.03
1311,144379,-85,1,-23.2125,-45.8667,1255.5,12,00,00,45.42,101325,45,-0.05,0.16,10.01
1312,144490,-85,1,-23.2125,-45.8667,1256.0,12,00,00,45.57,101325,45,-0.01,0.17,9.97
1313,144600,-85,1,-23.2125,-45.8667,1256.5,12,00,00,45.57,101325,45,-0.05,0.13,9.98
1314,144710,-85,1,-23.2125,-45.8667,1257.0,12,00,00,45.42,101325,45,-0.08,0.18,10.00
1315,144821,-85,1,-23.2125,-45.8667,1257.5,12,00,00,45.09,101325,45,-0.08,0.18,9.94
1316,144930,-85,1,-23.2125,-45.8667,1258.0,12,00,00,45.09,101325,45,-0.05,0.14,10.02
1317,145041,-85,1,-23.2125,-45.8667,1258.5,12,00,00,45.33,101325,45,-0.06,0.15,9.99
1318,145152,-85,1,-23.2125,-45.8667,1259.0,12,00,00,45.38,101325,45,-0.06,0.15,9.99
1319,145262,-85,1,-23.2125,-45.8667,1259.5,12,00,00,45.24,101325,45,-0.05,0.19,10.04
1320,145372,-85,1,-23.2125,-45.8667,1260.0,12,00,00,45.19,101325,45,-0.08,0.19,9.95
1321,145482,-85,1,-23.2125,-45.8667,1260.5,12,00,00,45.38,101325,45,-0.04,0.16,9.96
1322,145593,-85,1,-23.2125,-45.8667,1261.0,12,00,00,45.19,101325,45,-0.02,0.18,9.97
1323,145703,-85,1,-23.2125,-45.8667,1261.5,12,00,00,45.52,101325,45,-0.03,0.20,10.02
1324,145813,-85,1,-23.2125,-45.8667,1262.0,12,00,00,45.24,101325,45,-0.06,0.19,10.00
1325,145924,-85,1,-23.2125,-45.8667,1262.5,12,00,00,45.24,101325,45,-0.03,0.19,9.99
1326,146034,-85,1,-23.2125,-45.8667,1263.0,12,00,00,45.42,101325,45,-0.04,0.16,9.99
1327,146144,-85,1,-23.2125,-45.8667,1263.5,12,00,00,45.19,101325,45,-0.05,0.18,10.02
1328,146254,-85,1,-23.2125,-45.8667,1264.0,12,00,00,45.24,101325,45,-0.06,0.14,10.05
1329,146365,-85,1,-23.2125,-45.8667,1264.5,12,00,00,45.24,101325,45,-0.03,0.16,10.00
1330,146476,-85,1,-23.2125,-45.8667,1265.0,12,00,00,45.24,101325,45,-0.08,0.20,10.03
1331,146586,-85,1,-23.2125,-45.8667,1265.5,12,00,00,45.00,101325,45,-0.06,0.21,9.96
1332,146696,-85,1,-23.2125,-45.8667,1266.0,12,00,00,45.38,101325,45,-0.03,0.19,10.01
1333,146806,-85,1,-23.2125,-45.8667,1266.5,12,00,00,45.24,101325,45,-0.04,0.19,10.03
1334,146917,-85,1,-23.2125,-45.8667,1267.0,12,00,00,45.19,101325,45,-0.03,0.17,10.03
1335,147027,-85,1,-23.2125,-45.8667,1267.5,12,00,00,45.00,101325,45,-0.04,0.15,10.07
1336,147137,-85,1,-23.2125,-45.8667,1268.0,12,00,00,45.09,101325,45,-0.04,0.18,10.02
1337,147248,-85,1,-23.2125,-45.8667,1268.5,12,00,00,45.38,101325,45,-0.08,0.16,9.97
1338,147358,-85,1,-23.2125,-45.8667,1269.0,12,00,00,45.33,101325,45,-0.04,0.19,10.06
1339,147469,-85,1,-23.2125,-45.8667,1269.5,12,00,00,45.24,101325,45,-0.03,0.15,9.97
1340,147578,-85,1,-23.2125,-45.8667,1270.0,12,00,00,45.38,101325,45,-0.07,0.16,10.04
1341,147689,-85,1,-23.2125,-45.8667,1270.5,12,00,00,45.38,101325,45,-0.04,0.16,10.01
1342,147800,-85,1,-23.2125,-45.8667,1271.0,12,00,00,45.57,101325,45,-0.08,0.13,10.08
1343,147910,-85,1,-23.2125,-45.8667,1271.5,12,00,00,45.33,101325,45,-0.06,0.19,9.96
1344,148020,-85,1,-23.2125,-45.8667,1272.0,12,00,00,45.24,101325,45,-0.01,0.12,9.97
1345,148130,-85,1,-23.2125,-45.8667,1272.5,12,00,00,45.38,101325,45,-0.04,0.13,10.03
1346,148241,-85,1,-23.2125,-45.8667,1273.0,12,00,00,45.57,101325,45,-0.06,0.16,10.00
1347,148352,-85,1,-23.2125,-45.8667,1273.5,12,00,00,45.52,101325,45,-0.05,0.14,10.01
1348,148461,-85,1,-23.2125,-45.8667,1274.0,12,00,00,45.09,101325,45,-0.07,0.12,10.03
1349,148572,-85,1,-23.2125,-45.8667,1274.5,12,00,00,45.57,101325,45,-0.03,0.13,10.03
1350,148682,-85,1,-23.2125,-45.8667,1275.0,12,00,00,45.09,101325,45,-0.01,0.13,10.06
1351,148793,-85,1,-23.2125,-45.8667,1275.5,12,00,00,45.61,101325,45,-0.09,0.16,10.03
1352,148903,-85,1,-23.2125,-45.8667,1276.0,12,00,00,45.61,101325,45,-0.02,0.14,10.05
1353,149013,-85,1,-23.2125,-45.8667,1276.5,12,00,00,45.52,101325,45,-0.04,0.16,10.00
1354,149124,-85,1,-23.2125,-45.8667,1277.0,12,00,00,45.57,101325,45,-0.07,0.15,9.95
1355,149234,-85,1,-23.2125,-45.8667,1277.5,12,00,00,45.38,101325,45,-0.08,0.15,9.99
1356,149344,-85,1,-23.2125,-45.8667,1278.0,12,00,00,45.05,101325,45,-0.08,0.18,9.91
1357,149454,-85,1,-23.2125,-45.8667,1278.5,12,00,00,45.57,101325,45,-0.06,0.19,10.02
1358,149565,-85,1,-23.2125,-45.8667,1279.0,12,00,00,45.52,101325,45,-0.04,0.14,9.95
1359,149676,-85,1,-23.2125,-45.8667,1279.5,12,00,00,45.42,101325,45,-0.06,0.16,10.02
1360,149785,-85,1,-23.2125,-45.8667,1280.0,12,00,00,45.19,101325,45,-0.06,0.15,9.98
1361,149896,-85,1,-23.2125,-45.8667,1280.5,12,00,00,45.09,101325,45,-0.08,0.14,9.98
1362,150006,-85,1,-23.2125,-45.8667,1281.0,12,00,00,45.19,101325,45,-0.06,0.17,9.99
1363,150117,-85,1,-23.2125,-45.8667,1281.5,12,00,00,45.52,101325,45,-0.03,0.17,9.99
1364,150226,-85,1,-23.2125,-45.8667,1282.0,12,00,00,45.57,101325,45,-0.05,0.19,10.01
1365,150337,-85,1,-23.2125,-45.8667,1282.5,12,00,00,45.05,101325,45,-0.07,0.14,9.98
1366,150448,-85,1,-23.2125,-45.8667,1283.0,12,00,00,45.24,101325,45,-0.07,0.18,10.01
1367,150557,-85,1,-23.2125,-45.8667,1283.5,12,00,00,45.19,101325,45,-0.04,0.17,9.95
1368,150668,-85,1,-23.2125,-45.8667,1284.0,12,00,00,45.52,101325,45,-0.08,0.19,9.98
1369,150778,-85,1,-23.2125,-45.8667,1284.5,12,00,00,45.38,101325,45,-0.04,0.15,9.97
1370,150889,-85,1,-23.2125,-45.8667,1285.0,12,00,00,45.38,101325,45,-0.07,0.17,10.02
1371,150999,-85,1,-23.2125,-45.8667,1285.5,12,00,00,45.52,101325,45,-0.06,0.17,10.02
1372,151109,-85,1,-23.2125,-45.8667,1286.0,12,00,00,45.33,101325,45,-0.08,0.17,9.98
1373,151220,-85,1,-23.2125,-45.8667,1286.5,12,00,00,45.57,101325,45,-0.06,0.18,9.99
1374,151330,-85,1,-23.2125,-45.8667,1287.0,12,00,00,45.38,101325,45,-0.06,0.13,10.05
1375,151440,-85,1,-23.2125,-45.8667,1287.5,12,00,00,45.33,101325,45,-0.07,0.19,9.99
1376,151550,-85,1,-23.2125,-45.8667,1288.0,12,00,00,45.52,101325,45,-0.08,0.19,9.99
1377,151661,-85,1,-23.2125,-45.8667,1288.5,12,00,00,45.09,101325,45,-0.05,0.14,9.99
1378,151771,-85,1,-23.2125,-45.8667,1289.0,12,00,00,45.38,101325,45,-0.02,0.16,10.04
1379,151881,-85,1,-23.2125,-45.8667,1289.5,12,00,00,45.24,101325,45,-0.06,0.16,10.02
1380,151992,-85,1,-23.2125,-45.8667,1290.0,12,00,00,45.33,101325,45,0.01,0.12,9.98
1381,152102,-85,1,-23.2125,-45.8667,1290.5,12,00,00,45.38,101325,45,-0.00,0.20,9.99
1382,152212,-85,1,-23.2125,-45.8667,1291.0,12,00,00,45.38,101325,45,-0.08,0.17,9.92
1383,152323,-85,1,-23.2125,-45.8667,1291.5,12,00,00,45.38,101325,45,-0.07,0.21,9.98
1384,152433,-85,1,-23.2125,-45.8667,1292.0,12,00,00,45.24,101325,45,-0.06,0.14,9.98
1385,152543,-85,1,-23.2125,-45.8667,1292.5,12,00,00,45.52,101325,45,-0.03,0.17,10.01
1386,152653,-85,1,-23.2125,-45.8667,1293.0,12,00,00,45.57,101325,45,-0.04,0.22,9.96
1387,152764,-85,1,-23.2125,-45.8667,1293.5,12,00,00,45.33,101325,45,-0.05,0.17,9.94
1388,152875,-85,1,-23.2125,-45.8667,1294.0,12,00,00,45.57,101325,45,-0.07,0.18,10.05
1389,152984,-85,1,-23.2125,-45.8667,1294.5,12,00,00,45.09,101325,45,-0.08,0.20,9.96
1390,153095,-85,1,-23.2125,-45.8667,1295.0,12,00,00,45.24,101325,45,-0.05,0.20,10.03
1391,153205,-85,1,-23.2125,-45.8667,1295.5,12,00,00,45.38,101325,45,-0.04,0.17,10.11
1392,153316,-85,1,-23.2125,-45.8667,1296.0,12,00,00,45.57,101325,45,-0.04,0.15,10.05
1393,153425,-85,1,-23.2125,-45.8667,1296.5,12,00,00,45.33,101325,45,-0.07,0.15,9.97
1394,153536,-85,1,-23.2125,-45.8667,1297.0,12,00,00,45.38,101325,45,-0.05,0.13,9.97
1395,153647,-85,1,-23.2125,-45.8667,1297.5,12,00,00,45.57,101325,45,-0.06,0.18,9.96
1396,153756,-85,1,-23.2125,-45.8667,1298.0,12,00,00,45.38,101325,45,-0.03,0.17,10.07
1397,153867,-85,1,-23.2125,-45.8667,1298.5,12,00,00,45.33,101325,45,-0.03,0.14,10.03
1398,153977,-85,1,-23.2125,-45.8667,1299.0,12,00,00,45.38,101325,45,-0.07,0.17,9.99
1399,154088,-85,1,-23.2125,-45.8667,1299.5,12,00,00,45.42,101325,45,-0.04,0.21,9.93
1400,154198,-85,1,-23.2125,-45.8667,1300.0,12,00,00,45.61,101325,45,-0.10,0.18,10.00
1401,154308,-85,1,-23.2125,-45.8667,1300.5,12,00,00,45.52,101325,45,-0.06,0.18,9.99
1402,154419,-85,1,-23.2125,-45.8667,1301.0,12,00,00,45.38,101325,45,-0.06,0.13,9.99
1403,154529,-85,1,-23.2125,-45.8667,1301.5,12,00,00,45.24,101325,45,-0.11,0.19,10.03
1404,154639,-85,1,-23.2125,-45.8667,1302.0,12,00,00,45.42,101325,45,-0.05,0.14,10.00
1405,154749,-85,1,-23.2125,-45.8667,1302.5,12,00,00,45.57,101325,45,-0.04,0.18,10.02
1406,154860,-85,1,-23.2125,-45.8667,1303.0,12,00,00,45.38,101325,45,-0.06,0.15,10.02
1407,154971,-85,1,-23.2125,-45.8667,1303.5,12,00,00,45.38,101325,45,-0.07,0.17,10.03
1408,155080,-85,1,-23.2125,-45.8667,1304.0,12,00,00,45.38,101325,45,-0.07,0.16,10.06
1409,155191,-85,1,-23.2125,-45.8667,1304.5,12,00,00,45.61,101325,45,-0.06,0.14,9.98
1410,155301,-85,1,-23.2125,-45.8667,1305.0,12,00,00,45.00,101325,45,-0.03,0.20,9.97
1411,155412,-85,1,-23.2125,-45.8667,1305.5,12,00,00,45.52,101325,45,-0.04,0.16,10.03
1412,155522,-85,1,-23.2125,-45.8667,1306.0,12,00,00,45.42,101325,45,-0.04,0.15,10.01
1413,155632,-85,1,-23.2125,-45.8667,1306.5,12,00,00,45.42,101325,45,-0.07,0.13,9.97
1414,155743,-85,1,-23.2125,-45.8667,1307.0,12,00,00,45.24,101325,45,-0.04,0.16,10.04
