Id,Tempo (ms),RSSI (dBm),Checksum (bool),Lat (deg),Lon (deg),Alt (m),Hora,Min,Seg,Temp (Celsius),Pres (Pa),Hum (%),Ax (m/s2),Ay (m/s2),Az (m/s2)
515,56650,-85,1,-23.2125,-45.8667,857.5,12,00,00,45.75,101325,45,-0.05,0.16,9.91
516,56760,-85,1,-23.2125,-45.8667,858.0,12,00,00,45.75,101325,45,-0.05,0.16,10.06
517,56870,-85,1,-23.2125,-45.8667,858.5,12,00,00,45.38,101325,45,-0.06,0.13,10.01
518,56980,-85,1,-23.2125,-45.8667,859.0,12,00,00,45.75,101325,45,-0.03,0.22,10.04
519,57091,-85,1,-23.2125,-45.8667,859.5,12,00,00,45.57,101325,45,-0.02,0.18,9.98
520,57200,-85,1,-23.2125,-45.8667,860.0,12,00,00,45.61,101325,45,-0.04,0.19,10.02
521,57311,-85,1,-23.2125,-45.8667,860.5,12,00,00,45.71,101325,45,-0.05,0.17,9.97
522,57420,-85,1,-23.2125,-45.8667,861.0,12,00,00,45.52,101325,45,-0.02,0.18,10.01
523,57531,-85,1,-23.2125,-45.8667,861.5,12,00,00,45.75,101325,45,-0.06,0.17,10.02
524,57640,-85,1,-23.2125,-45.8667,862.0,12,00,00,45.61,101325,45,-0.06,0.15,10.00
525,57751,-85,1,-23.2125,-45.8667,862.5,12,00,00,45.71,101325,45,-0.06,0.18,10.03
526,57861,-85,1,-23.2125,-45.8667,863.0,12,00,00,45.85,101325,45,-0.03,0.13,9.98
527,57971,-85,1,-23.2125,-45.8667,863.5,12,00,00,45.61,101325,45,-0.00,0.16,10.00
528,58081,-85,1,-23.2125,-45.8667,864.0,12,00,00,45.57,101325,45,-0.04,0.17,9.99
529,58191,-85,1,-23.2125,-45.8667,864.5,12,00,00,45.38,101325,45,-0.06,0.16,9.93
530,58301,-85,1,-23.2125,-45.8667,865.0,12,00,00,45.75,101325,45,-0.04,0.15,9.98
531,58412,-85,1,-23.2125,-45.8667,865.5,12,00,00,45.71,101325,45,-0.04,0.16,9.99
532,58521,-85,1,-23.2125,-45.8667,866.0,12,00,00,45.61,101325,45,-0.04,0.14,9.93
533,58632,-85,1,-23.2125,-45.8667,866.5,12,00,00,45.75,101325,45,-0.06,0.16,9.95
534,58741,-85,1,-23.2125,-45.8667,867.0,12,00,00,45.38,101325,45,-0.05,0.20,10.05
535,58852,-85,1,-23.2125,-45.8667,867.5,12,00,00,46.04,101325,45,-0.04,0.16,9.93
536,58961,-85,1,-23.2125,-45.8667,868.0,12,00,00,45.61,101325,45,-0.04,0.17,10.06
537,59072,-85,1,-23.2125,-45.8667,868.5,12,00,00,45.61,101325,45,-0.05,0.17,10.01
538,59182,-85,1,-23.2125,-45.8667,869.0,12,00,00,45.61,101325,45,-0.04,0.16,10.03
539,59292,-85,1,-23.2125,-45.8667,869.5,12,00,00,45.52,101325,45,-0.04,0.16,10.01
540,59402,-85,1,-23.2125,-45.8667,870.0,12,00,00,45.57,101325,45,-0.06,0.15,9.96
541,59512,-85,1,-23.2125,-45.8667,870.5,12,00,00,45.75,101325,45,-0.01,0.19,10.00
542,59622,-85,1,-23.2125,-45.8667,871.0,12,00,00,45.57,101325,45,-0.02,0.18,10.06
543,59732,-85,1,-23.2125,-45.8667,871.5,12,00,00,45.94,101325,45,-0.03,0.14,9.98
544,59842,-85,1,-23.2125,-45.8667,872.0,12,00,00,45.42,101325,45,-0.02,0.18,10.00
545,59953,-85,1,-23.2125,-45.8667,872.5,12,00,00,45.71,101325,45,-0.06,0.19,9.95
546,60062,-85,1,-23.2125,-45.8667,873.0,12,00,00,45.71,101325,45,-0.03,0.15,10.03
547,60173,-85,1,-23.2125,-45.8667,873.5,12,00,00,45.52,101325,45,-0.06,0.20,10.01
548,60282,-85,1,-23.2125,-45.8667,874.0,12,00,00,45.75,101325,45,-0.03,0.19,9.97
549,60393,-85,1,-23.2125,-45.8667,874.5,12,00,00,45.57,101325,45,-0.05,0.18,9.99
550,60503,-85,1,-23.2125,-45.8667,875.0,12,00,00,45.61,101325,45,-0.03,0.16,9.96
551,60613,-85,1,-23.2125,-45.8667,875.5,12,00,00,45.71,101325,45,-0.05,0.14,9.98
552,60723,-85,1,-23.2125,-45.8667,876.0,12,00,00,45.71,101325,45,-0.03,0.18,9.99
553,60832,-85,1,-23.2125,-45.8667,876.5,12,00,00,45.57,101325,45,-0.06,0.16,10.02
554,60943,-85,1,-23.2125,-45.8667,877.0,12,00,00,45.85,101325,45,-0.01,0.17,10.04
555,61052,-85,1,-23.2125,-45.8667,877.5,12,00,00,45.42,101325,45,-0.05,0.19,9.99
556,61163,-85,1,-23.2125,-45.8667,878.0,12,00,00,45.94,101325,45,-0.05,0.21,9.99
557,61273,-85,1,-23.2125,-45.8667,878.5,12,00,00,45.57,101325,45,-0.06,0.14,9.96
558,61383,-85,1,-23.2125,-45.8667,879.0,12,00,00,45.94,101325,45,-0.03,0.18,9.98
559,61493,-85,1,-23.2125,-45.8667,879.5,12,00,00,45.61,101325,45,-0.03,0.13,10.03
560,61603,-85,1,-23.2125,-45.8667,880.0,12,00,00,45.75,101325,45,-0.03,0.17,10.01
561,61713,-85,1,-23.2125,-45.8667,880.5,12,00,00,45.71,101325,45,-0.04,0.16,9.95
562,61824,-85,1,-23.2125,-45.8667,881.0,12,00,00,45.85,101325,45,-0.03,0.18,10.00
563,61933,-85,1,-23.2125,-45.8667,881.5,12,00,00,45.52,101325,45,-0.07,0.18,10.03
564,62044,-85,1,-23.2125,-45.8667,882.0,12,00,00,45.75,101325,45,-0.03,0.15,10.00
565,62153,-85,1,-23.2125,-45.8667,882.5,12,00,00,45.38,101325,45,-0.02,0.13,9.98
566,62264,-85,1,-23.2125,-45.8667,883.0,12,00,00,45.61,101325,45,-0.01,0.18,10.04
567,62373,-85,1,-23.2125,-45.8667,883.5,12,00,00,45.71,101325,45,-0.04,0.16,9.99
568,62484,-85,1,-23.2125,-45.8667,884.0,12,00,00,45.75,101325,45,-0.02,0.16,9.97
569,62594,-85,1,-23.2125,-45.8667,884.5,12,00,00,45.57,101325,45,-0.01,0.18,9.98
570,62704,-85,1,-23.2125,-45.8667,885.0,12,00,00,45.61,101325,45,-0.04,0.19,10.00
571,62814,-85,1,-23.2125,-45.8667,885.5,12,00,00,45.75,101325,45,-0.03,0.17,10.02
572,62924,-85,1,-23.2125,-45.8667,886.0,12,00,00,45.61,101325,45,-0.07,0.17,9.99
573,63034,-85,1,-23.2125,-45.8667,886.5,12,00,00,45.57,101325,45,-0.05,0.14,10.05
574,63144,-85,1,-23.2125,-45.8667,887.0,12,00,00,45.61,101325,45,-0.03,0.17,9.98
575,63254,-85,1,-23.2125,-45.8667,887.5,12,00,00,45.71,101325,45,-0.03,0.13,10.00
576,63365,-85,1,-23.2125,-45.8667,888.0,12,00,00,45.61,101325,45,-0.06,0.18,9.98
577,63474,-85,1,-23.2125,-45.8667,888.5,12,00,00,45.33,101325,45,-0.04,0.17,9.98
578,63585,-85,1,-23.2125,-45.8667,889.0,12,00,00,45.38,101325,45,-0.05,0.18,10.00
579,63694,-85,1,-23.2125,-45.8667,889.5,12,00,00,45.24,101325,45,-0.01,0.19,9.99
580,63805,-85,1,-23.2125,-45.8667,890.0,12,00,00,45.57,101325,45,-0.05,0.23,10.04
581,63915,-85,1,-23.2125,-45.8667,890.5,12,00,00,45.38,101325,45,0.01,0.21,10.02
582,64025,-85,1,-23.2125,-45.8667,891.0,12,00,00,45.61,101325,45,-0.04,0.18,10.01
583,64135,-85,1,-23.2125,-45.8667,891.5,12,00,00,45.89,101325,45,-0.07,0.13,10.02
584,64245,-85,1,-23.2125,-45.8667,892.0,12,00,00,45.75,101325,45,-0.00,0.19,9.96
585,64355,-85,1,-23.2125,-45.8667,892.5,12,00,00,45.38,101325,45,-0.03,0.17,10.03
586,64465,-85,1,-23.2125,-45.8667,893.0,12,00,00,45.89,101325,45,0.01,0.16,9.98
587,64575,-85,1,-23.2125,-45.8667,893.5,12,00,00,45.71,101325,45,-0.03,0.18,10.04
588,64686,-85,1,-23.2125,-45.8667,894.0,12,00,00,45.61,101325,45,-0.06,0.16,10.03
589,64795,-85,1,-23.2125,-45.8667,894.5,12,00,00,45.71,101325,45,-0.01,0.22,10.05
590,64906,-85,1,-23.2125,-45.8667,895.0,12,00,00,45.75,101325,45,-0.05,0.17,10.07
591,65015,-85,1,-23.2125,-45.8667,895.5,12,00,00,46.04,101325,45,-0.01,0.17,10.07
592,65126,-85,1,-23.2125,-45.8667,896.0,12,00,00,45.61,101325,45,-0.06,0.13,9.98
593,65235,-85,1,-23.2125,-45.8667,896.5,12,00,00,45.61,101325,45,-0.07,0.20,9.96
594,65346,-85,1,-23.2125,-45.8667,897.0,12,00,00,45.75,101325,45,-0.03,0.16,10.01
595,65456,-85,1,-23.2125,-45.8667,897.5,12,00,00,45.33,101325,45,-0.00,0.19,9.99
596,65566,-85,1,-23.2125,-45.8667,898.0,12,00,00,45.57,101325,45,-0.04,0.17,10.03
597,65676,-85,1,-23.2125,-45.8667,898.5,12,00,00,45.61,101325,45,0.01,0.17,9.98
598,65785,-85,1,-23.2125,-45.8667,899.0,12,00,00,45.71,101325,45,-0.00,0.19,9.99
599,65896,-85,1,-23.2125,-45.8667,899.5,12,00,00,45.57,101325,45,-0.03,0.17,9.95
600,66006,-85,1,-23.2125,-45.8667,900.0,12,00,00,45.85,101325,45,-0.02,0.16,10.00
601,66116,-85,1,-23.2125,-45.8667,900.5,12,00,00,45.61,101325,45,-0.07,0.18,9.98
602,66226,-85,1,-23.2125,-45.8667,901.0,12,00,00,45.71,101325,45,-0.05,0.18,10.08
603,66336,-85,1,-23.2125,-45.8667,901.5,12,00,00,46.04,101325,45,-0.04,0.15,10.06
604,66446,-85,1,-23.2125,-45.8667,902.0,12,00,00,45.61,101325,45,-0.04,0.20,10.00
605,66556,-85,1,-23.2125,-45.8667,902.5,12,00,00,45.57,101325,45,-0.05,0.22,10.03
606,66666,-85,1,-23.2125,-45.8667,903.0,12,00,00,45.57,101325,45,-0.01,0.17,10.04
607,66777,-85,1,-23.2125,-45.8667,903.5,12,00,00,45.71,101325,45,-0.01,0.18,10.01
608,66886,-85,1,-23.2125,-45.8667,904.0,12,00,00,45.33,101325,45,-0.03,0.19,9.98
609,66997,-85,1,-23.2125,-45.8667,904.5,12,00,00,45.85,101325,45,-0.05,0.18,9.99
610,67106,-85,1,-23.2125,-45.8667,905.0,12,00,00,45.57,101325,45,-0.01,0.17,10.00
611,67217,-85,1,-23.2125,-45.8667,905.5,12,00,00,45.52,101325,45,0.00,0.17,10.01
612,67326,-85,1,-23.2125,-45.8667,906.0,12,00,00,45.75,101325,45,0.00,0.14,10.03
613,67437,-85,1,-23.2125,-45.8667,906.5,12,00,00,45.75,101325,45,-0.08,0.17,9.98
614,67547,-85,1,-23.2125,-45.8667,907.0,12,00,00,45.75,101325,45,-0.06,0.17,9.98
615,67657,-85,1,-23.2125,-45.8667,907.5,12,00,00,46.08,101325,45,-0.02,0.15,10.02
616,67767,-85,1,-23.2125,-45.8667,908.0,12,00,00,45.57,101325,45,-0.05,0.20,9.98
617,67877,-85,1,-23.2125,-45.8667,908.5,12,00,00,45.61,101325,45,-0.06,0.18,9.99
618,67987,-85,1,-23.2125,-45.8667,909.0,12,00,00,45.75,101325,45,-0.04,0.15,9.99
619,68098,-85,1,-23.2125,-45.8667,909.5,12,00,00,45.61,101325,45,-0.01,0.23,9.97
620,68207,-85,1,-23.2125,-45.8667,910.0,12,00,00,45.94,101325,45,-0.04,0.19,9.98
621,68317,-85,1,-23.2125,-45.8667,910.5,12,00,00,45.75,101325,45,-0.06,0.13,10.00
622,68427,-85,1,-23.2125,-45.8667,911.0,12,00,00,45.71,101325,45,-0.01,0.13,9.99
623,68537,-85,1,-23.2125,-45.8667,911.5,12,00,00,45.94,101325,45,-0.04,0.17,10.03
624,68647,-85,1,-23.2125,-45.8667,912.0,12,00,00,45.85,101325,45,-0.01,0.20,10.00
625,68758,-85,1,-23.2125,-45.8667,912.5,12,00,00,45.52,101325,45,-0.07,0.18,10.03
626,68868,-85,1,-23.2125,-45.8667,913.0,12,00,00,45.85,101325,45,-0.04,0.16,9.98
627,68978,-85,1,-23.2125,-45.8667,913.5,12,00,00,45.61,101325,45,-0.03,0.18,10.02
628,69088,-85,1,-23.2125,-45.8667,914.0,12,00,00,45.75,101325,45,-0.02,0.20,10.04
629,69198,-85,1,-23.2125,-45.8667,914.5,12,00,00,45.75,101325,45,0.01,0.19,10.02
630,69308,-85,1,-23.2125,-45.8667,915.0,12,00,00,45.57,101325,45,-0.04,0.18,10.00
631,69419,-85,1,-23.2125,-45.8667,915.5,12,00,00,45.57,101325,45,-0.03,0.15,10.01
632,69528,-85,1,-23.2125,-45.8667,916.0,12,00,00,45.71,101325,45,-0.04,0.21,9.93
633,69639,-85,1,-23.2125,-45.8667,916.5,12,00,00,45.85,101325,45,0.01,0.21,10.03
634,69748,-85,1,-23.2125,-45.8667,917.0,12,00,00,45.75,101325,45,-0.03,0.16,10.05
635,69859,-85,1,-23.2125,-45.8667,917.5,12,00,00,45.38,101325,45,-0.04,0.16,9.97
636,69968,-85,1,-23.2125,-45.8667,918.0,12,00,00,45.75,101325,45,-0.03,0.16,9.98
637,70078,-85,1,-23.2125,-45.8667,918.5,12,00,00,45.52,101325,45,-0.06,0.18,10.06
638,70189,-85,1,-23.2125,-45.8667,919.0,12,00,00,45.61,101325,45,-0.04,0.17,10.00
639,70298,-85,1,-23.2125,-45.8667,919.5,12,00,00,45.85,101325,45,-0.05,0.17,9.99
640,70409,-85,1,-23.2125,-45.8667,920.0,12,00,00,45.85,101325,45,0.00,0.19,9.96
641,70518,-85,1,-23.2125,-45.8667,920.5,12,00,00,45.57,101325,45,-0.05,0.18,9.99
642,70629,-85,1,-23.2125,-45.8667,921.0,12,00,00,45.52,101325,45,-0.03,0.18,9.95
643,70738,-85,1,-23.2125,-45.8667,921.5,12,00,00,45.61,101325,45,-0.02,0.20,9.98
644,70849,-85,1,-23.2125,-45.8667,922.0,12,00,00,45.61,101325,45,-0.03,0.16,9.91
645,70959,-85,1,-23.2125,-45.8667,922.5,12,00,00,45.75,101325,45,-0.03,0.19,10.00
646,71069,-85,1,-23.2125,-45.8667,923.0,12,00,00,45.57,101325,45,-0.02,0.17,10.02
647,71179,-85,1,-23.2125,-45.8667,923.5,12,00,00,45.71,101325,45,-0.04,0.16,10.03
648,71289,-85,1,-23.2125,-45.8667,924.0,12,00,00,45.89,101325,45,-0.04,0.13,10.02
649,71399,-85,1,-23.2125,-45.8667,924.5,12,00,00,45.61,101325,45,-0.04,0.18,10.01
650,71510,-85,1,-23.2125,-45.8667,925.0,12,00,00,45.57,101325,45,-0.01,0.19,10.05
651,71619,-85,1,-23.2125,-45.8667,925.5,12,00,00,45.71,101325,45,-0.03,0.18,10.01
652,71730,-85,1,-23.2125,-45.8667,926.0,12,00,00,45.75,101325,45,-0.05,0.17,9.98
653,71839,-85,1,-23.2125,-45.8667,926.5,12,00,00,45.89,101325,45,-0.05,0.16,9.98
654,71950,-85,1,-23.2125,-45.8667,927.0,12,00,00,45.75,101325,45,-0.04,0.20,10.02
655,72059,-85,1,-23.2125,-45.8667,927.5,12,00,00,45.61,101325,45,-0.05,0.19,10.02
656,72170,-85,1,-23.2125,-45.8667,928.0,12,00,00,45.85,101325,45,0.02,0.15,10.03
657,72280,-85,1,-23.2125,-45.8667,928.5,12,00,00,45.61,101325,45,-0.04,0.20,10.02
658,72390,-85,1,-23.2125,-45.8667,929.0,12,00,00,45.75,101325,45,-0.04,0.13,10.00
659,72500,-85,1,-23.2125,-45.8667,929.5,12,00,00,45.75,101325,45,-0.02,0.19,10.04
660,72610,-85,1,-23.2125,-45.8667,930.0,12,00,00,45.33,101325,45,-0.07,0.16,9.96
661,72720,-85,1,-23.2125,-45.8667,930.5,12,00,00,45.71,101325,45,-0.05,0.15,10.00
662,72830,-85,1,-23.2125,-45.8667,931.0,12,00,00,45.75,101325,45,-0.06,0.13,10.00
663,72940,-85,1,-23.2125,-45.8667,931.5,12,00,00,45.57,101325,45,-0.10,0.15,9.95
664,73051,-85,1,-23.2125,-45.8667,932.0,12,00,00,45.61,101325,45,-0.02,0.17,10.03
665,73160,-85,1,-23.2125,-45.8667,932.5,12,00,00,45.75,101325,45,-0.03,0.18,10.07
666,73271,-85,1,-23.2125,-45.8667,933.0,12,00,00,45.75,101325,45,-0.01,0.17,9.95
667,73380,-85,1,-23.2125,-45.8667,933.5,12,00,00,45.94,101325,45,-0.04,0.17,10.03
668,73491,-85,1,-23.2125,-45.8667,934.0,12,00,00,45.57,101325,45,-0.02,0.18,10.00
669,73601,-85,1,-23.2125,-45.8667,934.5,12,00,00,45.85,101325,45,-0.03,0.16,9.91
670,73711,-85,1,-23.2125,-45.8667,935.0,12,00,00,45.75,101325,45,-0.02,0.19,9.96
671,73821,-85,1,-23.2125,-45.8667,935.5,12,00,00,45.75,101325,45,-0.03,0.16,10.02
672,73931,-85,1,-23.2125,-45.8667,936.0,12,00,00,45.61,101325,45,-0.01,0.17,10.02
673,74041,-85,1,-23.2125,-45.8667,936.5,12,00,00,45.75,101325,45,-0.07,0.16,10.06
674,74151,-85,1,-23.2125,-45.8667,937.0,12,00,00,45.71,101325,45,-0.03,0.20,9.97
675,74261,-85,1,-23.2125,-45.8667,937.5,12,00,00,45.94,101325,45,-0.05,0.21,9.98
676,74372,-85,1,-23.2125,-45.8667,938.0,12,00,00,45.57,101325,45,-0.06,0.18,10.03
677,74481,-85,1,-23.2125,-45.8667,938.5,12,00,00,45.57,101325,45,-0.06,0.21,9.98
678,74592,-85,1,-23.2125,-45.8667,939.0,12,00,00,45.61,101325,45,-0.02,0.17,10.01
679,74701,-85,1,-23.2125,-45.8667,939.5,12,00,00,45.71,101325,45,-0.02,0.17,9.99
680,74812,-85,1,-23.2125,-45.8667,940.0,12,00,00,45.57,101325,45,-0.05,0.19,10.05
681,74921,-85,1,-23.2125,-45.8667,940.5,12,00,00,45.85,101325,45,0.01,0.19,10.04
682,75032,-85,1,-23.2125,-45.8667,941.0,12,00,00,45.85,101325,45,-0.05,0.19,9.98
683,75142,-85,1,-23.2125,-45.8667,941.5,12,00,00,45.75,101325,45,-0.03,0.18,10.07
684,75252,-85,1,-23.2125,-45.8667,942.0,12,00,00,45.57,101325,45,-0.04,0.16,10.04
685,75362,-85,1,-23.2125,-45.8667,942.5,12,00,00,45.75,101325,45,-0.08,0.14,9.99
686,75472,-85,1,-23.2125,-45.8667,943.0,12,00,00,45.61,101325,45,-0.04,0.18,9.95
687,75582,-85,1,-23.2125,-45.8667,943.5,12,00,00,45.75,101325,45,-0.02,0.20,9.99
688,75692,-85,1,-23.2125,-45.8667,944.0,12,00,00,45.94,101325,45,-0.05,0.15,10.07
689,75802,-85,1,-23.2125,-45.8667,944.5,12,00,00,45.71,101325,45,-0.05,0.20,9.97
690,75912,-85,1,-23.2125,-45.8667,945.0,12,00,00,45.94,101325,45,-0.03,0.19,9.97
691,76022,-85,1,-23.2125,-45.8667,945.5,12,00,00,45.85,101325,45,-0.03,0.17,10.00
692,76132,-85,1,-23.2125,-45.8667,946.0,12,00,00,45.85,101325,45,-0.03,0.19,10.02
693,76242,-85,1,-23.2125,-45.8667,946.5,12,00,00,45.89,101325,45,-0.05,0.20,10.05
694,76352,-85,1,-23.2125,-45.8667,947.0,12,00,00,45.57,101325,45,-0.05,0.21,10.01
695,76463,-85,1,-23.2125,-45.8667,947.5,12,00,00,45.75,101325,45,-0.02,0.15,10.00
696,76573,-85,1,-23.2125,-45.8667,948.0,12,00,00,45.71,101325,45,0.01,0.19,9.95
697,76683,-85,1,-23.2125,-45.8667,948.5,12,00,00,45.61,101325,45,-0.03,0.19,10.02
698,76792,-85,1,-23.2125,-45.8667,949.0,12,00,00,45.71,101325,45,-0.06,0.20,9.95
699,76903,-85,1,-23.2125,-45.8667,949.5,12,00,00,45.61,101325,45,-0.02,0.17,9.98
700,77012,-85,1,-23.2125,-45.8667,950.0,12,00,00,45.57,101325,45,-0.04,0.18,10.01
701,77123,-85,1,-23.2125,-45.8667,950.5,12,00,00,45.75,101325,45,-0.02,0.16,10.07
702,77233,-85,1,-23.2125,-45.8667,951.0,12,00,00,45.61,101325,45,-0.06,0.18,9.95
703,77343,-85,1,-23.2125,-45.8667,951.5,12,00,00,45.75,101325,45,-0.06,0.19,10.04
704,77453,-85,1,-23.2125,-45.8667,952.0,12,00,00,45.52,101325,45,-0.02,0.17,9.94
705,77563,-85,1,-23.2125,-45.8667,952.5,12,00,00,45.61,101325,45,-0.02,0.18,10.00
706,77673,-85,1,-23.2125,-45.8667,953.0,12,00,00,45.57,101325,45,-0.04,0.17,10.00
707,77784,-85,1,-23.2125,-45.8667,953.5,12,00,00,45.61,101325,45,-0.01,0.19,9.94
708,77893,-85,1,-23.2125,-45.8667,954.0,12,00,00,45.57,101325,45,-0.04,0.15,9.94
709,78004,-85,1,-23.2125,-45.8667,954.5,12,00,00,45.57,101325,45,-0.03,0.16,10.02
710,78113,-85,1,-23.2125,-45.8667,955.0,12,00,00,45.89,101325,45,-0.02,0.14,9.99
711,78224,-85,1,-23.2125,-45.8667,955.5,12,00,00,45.61,101325,45,-0.05,0.17,10.01
712,78333,-85,1,-23.2125,-45.8667,956.0,12,00,00,45.52,101325,45,-0.03,0.19,10.01
713,78444,-85,1,-23.2125,-45.8667,956.5,12,00,00,45.75,101325,45,-0.01,0.12,10.00
714,78554,-85,1,-23.2125,-45.8667,957.0,12,00,00,45.75,101325,45,-0.05,0.20,9.94
715,78664,-85,1,-23.2125,-45.8667,957.5,12,00,00,45.57,101325,45,-0.03,0.22,10.01
716,78774,-85,1,-23.2125,-45.8667,958.0,12,00,00,45.89,101325,45,-0.06,0.19,10.02
717,78884,-85,1,-23.2125,-45.8667,958.5,12,00,00,45.71,101325,45,-0.05,0.19,10.03
718,78994,-85,1,-23.2125,-45.8667,959.0,12,00,00,45.57,101325,45,-0.06,0.14,9.94
719,79105,-85,1,-23.2125,-45.8667,959.5,12,00,00,45.94,101325,45,-0.03,0.16,9.99
720,79214,-85,1,-23.2125,-45.8667,960.0,12,00,00,45.61,101325,45,-0.06,0.20,10.07
721,79325,-85,1,-23.2125,-45.8667,960.5,12,00,00,45.42,101325,45,-0.04,0.16,10.03
722,79434,-85,1,-23.2125,-45.8667,961.0,12,00,00,45.57,101325,45,-0.03,0.18,10.02
723,79545,-85,1,-23.2125,-45.8667,961.5,12,00,00,45.94,101325,45,-0.02,0.22,10.05
724,79654,-85,1,-23.2125,-45.8667,962.0,12,00,00,45.42,101325,45,-0.06,0.13,10.01
725,79765,-85,1,-23.2125,-45.8667,962.5,12,00,00,45.75,101325,45,-0.03,0.14,10.01
726,79876,-85,1,-23.2125,-45.8667,963.0,12,00,00,45.71,101325,45,-0.03,0.19,9.94
727,79985,-85,1,-23.2125,-45.8667,963.5,12,00,00,45.85,101325,45,-0.02,0.22,9.98
728,80095,-85,1,-23.2125,-45.8667,964.0,12,00,00,45.57,101325,45,0.01,0.13,10.03
729,80205,-85,1,-23.2125,-45.8667,964.5,12,00,00,45.71,101325,45,-0.03,0.20,10.04
730,80315,-85,1,-23.2125,-45.8667,965.0,12,00,00,45.75,101325,45,-0.04,0.17,10.01
731,80425,-85,1,-23.2125,-45.8667,965.5,12,00,00,45.61,101325,45,-0.02,0.19,9.99
732,80535,-85,1,-23.2125,-45.8667,966.0,12,00,00,45.61,101325,45,-0.04,0.16,9.96
733,80646,-85,1,-23.2125,-45.8667,966.5,12,00,00,45.57,101325,45,-0.04,0.17,9.96
734,80755,-85,1,-23.2125,-45.8667,967.0,12,00,00,45.57,101325,45,-0.04,0.17,10.01
735,80866,-85,1,-23.2125,-45.8667,967.5,12,00,00,45.71,101325,45,-0.03,0.17,10.03
736,80975,-85,1,-23.2125,-45.8667,968.0,12,00,00,45.61,101325,45,-0.04,0.20,9.97
737,81086,-85,1,-23.2125,-45.8667,968.5,12,00,00,45.75,101325,45,-0.03,0.16,9.99
738,81196,-85,1,-23.2125,-45.8667,969.0,12,00,00,45.85,101325,45,-0.04,0.18,10.00
739,81306,-85,1,-23.2125,-45.8667,969.5,12,00,00,45.57,101325,45,-0.03,0.17,9.97
740,81416,-85,1,-23.2125,-45.8667,970.0,12,00,00,45.52,101325,45,-0.03,0.18,9.97
741,81526,-85,1,-23.2125,-45.8667,970.5,12,00,00,45.71,101325,45,-0.06,0.13,10.01
742,81636,-85,1,-23.2125,-45.8667,971.0,12,00,00,45.75,101325,45,-0.08,0.18,10.03
743,81746,-85,1,-23.2125,-45.8667,971.5,12,00,00,45.52,101325,45,-0.05,0.14,9.96
744,81856,-85,1,-23.2125,-45.8667,972.0,12,00,00,45.61,101325,45,-0.06,0.12,10.00
745,81967,-85,1,-23.2125,-45.8667,972.5,12,00,00,45.57,101325,45,-0.05,0.18,10.00
746,82076,-85,1,-23.2125,-45.8667,973.0,12,00,00,45.89,101325,45,-0.03,0.19,10.01
747,82187,-85,1,-23.2125,-45.8667,973.5,12,00,00,45.89,101325,45,-0.05,0.18,9.99
748,82296,-85,1,-23.2125,-45.8667,974.0,12,00,00,45.75,101325,45,-0.02,0.21,9.98
749,82407,-85,1,-23.2125,-45.8667,974.5,12,00,00,45.89,101325,45,-0.04,0.20,10.02
750,82516,-85,1,-23.2125,-45.8667,975.0,12,00,00,45.42,101325,45,-0.03,0.13,10.00
751,82627,-85,1,-23.2125,-45.8667,975.5,12,00,00,45.85,101325,45,-0.02,0.19,9.99
752,82737,-85,1,-23.2125,-45.8667,976.0,12,00,00,45.75,101325,45,-0.05,0.17,10.04
753,82847,-85,1,-23.2125,-45.8667,976.5,12,00,00,45.85,101325,45,-0.01,0.17,10.00
754,82957,-85,1,-23.2125,-45.8667,977.0,12,00,00,45.94,101325,45,-0.02,0.15,9.94
755,83067,-85,1,-23.2125,-45.8667,977.5,12,00,00,45.61,101325,45,-0.02,0.16,10.00
756,83177,-85,1,-23.2125,-45.8667,978.0,12,00,00,45.61,101325,45,-0.04,0.18,10.04
757,83288,-85,1,-23.2125,-45.8667,978.5,12,00,00,45.42,101325,45,-0.00,0.20,10.02
758,83397,-85,1,-23.2125,-45.8667,979.0,12,00,00,45.75,101325,45,-0.03,0.17,10.04
759,83508,-85,1,-23.2125,-45.8667,979.5,12,00,00,45.71,101325,45,-0.04,0.14,10.03
760,83617,-85,1,-23.2125,-45.8667,980.0,12,00,00,45.61,101325,45,-0.07,0.21,9.98
761,83728,-85,1,-23.2125,-45.8667,980.5,12,00,00,45.57,101325,45,-0.06,0.18,9.95
762,83837,-85,1,-23.2125,-45.8667,981.0,12,00,00,45.61,101325,45,-0.00,0.15,10.03
763,83948,-85,1,-23.2125,-45.8667,981.5,12,00,00,45.94,101325,45,-0.05,0.15,10.00
764,84058,-85,1,-23.2125,-45.8667,982.0,12,00,00,45.75,101325,45,-0.01,0.15,10.00
765,84168,-85,1,-23.2125,-45.8667,982.5,12,00,00,45.85,101325,45,-0.11,0.17,9.97
766,84278,-85,1,-23.2125,-45.8667,983.0,12,00,00,45.57,101325,45,-0.03,0.17,10.07
767,84388,-85,1,-23.2125,-45.8667,983.5,12,00,00,45.61,101325,45,0.00,0.16,9.98
768,84498,-85,1,-23.2125,-45.8667,984.0,12,00,00,45.89,101325,45,-0.02,0.16,9.94
769,84609,-85,1,-23.2125,-45.8667,984.5,12,00,00,45.85,101325,45,-0.05,0.15,9.97
770,84718,-85,1,-23.2125,-45.8667,985.0,12,00,00,45.75,101325,45,0.00,0.18,10.00
771,84828,-85,1,-23.2125,-45.8667,985.5,12,00,00,45.57,101325,45,-0.02,0.13,9.92
