Carga,Tempo (ms),Carga %,Tempo (min)
28.8,156840,28.8%,2.614
28.7,156950,28.7%,2.6158333333333332
28.7,157061,28.7%,2.6176833333333334
28.6,157171,28.6%,2.6195166666666667
28.6,157282,28.6%,2.621366666666667
28.5,157391,28.5%,2.6231833333333334
28.5,157502,28.5%,2.6250333333333336
28.4,157613,28.4%,2.6268833333333332
28.4,157723,28.4%,2.6287166666666666
28.3,157833,28.3%,2.63055
28.3,157943,28.3%,2.6323833333333333
28.2,158054,28.2%,2.6342333333333334
28.2,158164,28.2%,2.636066666666667
28.1,158274,28.1%,2.6379
28.1,158385,28.1%,2.63975
28.0,158495,28.0%,2.641583333333333
28.0,158605,28.0%,2.6434166666666665
27.9,158715,27.9%,2.64525
27.9,158826,27.9%,2.6471
27.8,158937,27.8%,2.64895
27.8,159046,27.8%,2.6507666666666667
27.7,159157,27.7%,2.652616666666667
27.7,159267,27.7%,2.65445
27.6,159378,27.6%,2.6563
27.6,159488,27.6%,2.6581333333333332
27.5,159598,27.5%,2.6599666666666666
27.5,159709,27.5%,2.6618166666666667
27.4,159819,27.4%,2.66365
27.4,159929,27.4%,2.6654833333333334
27.3,160039,27.3%,2.667316666666667
27.3,160150,27.3%,2.6691666666666665
27.2,160261,27.2%,2.6710166666666666
27.2,160370,27.2%,2.672833333333333
27.1,160481,27.1%,2.6746833333333333
27.1,160591,27.1%,2.6765166666666667
27.0,160702,27.0%,2.678366666666667
27.0,160812,27.0%,2.6802
26.9,160922,26.9%,2.6820333333333335
26.9,161033,26.9%,2.683883333333333
26.8,161142,26.8%,2.6857
26.8,161253,26.8%,2.68755
26.7,161363,26.7%,2.6893833333333332
26.7,161474,26.7%,2.6912333333333334
26.6,161584,26.6%,2.6930666666666667
26.6,161694,26.6%,2.6949
26.5,161805,26.5%,2.69675
26.5,161915,26.5%,2.698583333333333
26.4,162026,26.4%,2.7004333333333332
26.4,162136,26.4%,2.7022666666666666
26.3,162246,26.3%,2.7041
26.3,162357,26.3%,2.70595
26.2,162467,26.2%,2.7077833333333334
26.2,162577,26.2%,2.709616666666667
26.1,162688,26.1%,2.7114666666666665
26.1,162798,26.1%,2.7133
26.0,162909,26.0%,2.71515
26.0,163018,26.0%,2.7169666666666665
25.9,163129,25.9%,2.7188166666666667
25.9,163239,25.9%,2.72065
25.8,163349,25.8%,2.7224833333333334
25.8,163460,25.8%,2.7243333333333335
25.7,163570,25.7%,2.726166666666667
25.7,163681,25.7%,2.7280166666666665
25.6,163790,25.6%,2.729833333333333
25.6,163901,25.6%,2.7316833333333332
25.5,164012,25.5%,2.7335333333333334
25.5,164122,25.5%,2.7353666666666667
25.4,164233,25.4%,2.737216666666667
25.4,164342,25.4%,2.7390333333333334
25.3,164453,25.3%,2.740883333333333
25.3,164563,25.3%,2.7427166666666665
25.2,164673,25.2%,2.74455
25.2,164784,25.2%,2.7464
25.1,164894,25.1%,2.7482333333333333
25.1,165005,25.1%,2.7500833333333334
25.0,165114,25.0%,2.7519
25.0,165225,25.0%,2.75375
24.9,165336,24.9%,2.7556
24.9,165446,24.9%,2.757433333333333
24.8,165556,24.8%,2.7592666666666665
24.8,165666,24.8%,2.7611
24.7,165777,24.7%,2.76295
24.7,165886,24.7%,2.7647666666666666
24.6,165997,24.6%,2.7666166666666667
24.6,166108,24.6%,2.768466666666667
24.5,166217,24.5%,2.7702833333333334
24.5,166328,24.5%,2.772133333333333
24.4,166438,24.4%,2.7739666666666665
24.4,166548,24.4%,2.7758
24.3,166659,24.3%,2.77765
24.3,166769,24.3%,2.7794833333333333
24.2,166880,24.2%,2.7813333333333334
24.2,166989,24.2%,2.78315
24.1,167100,24.1%,2.785
24.1,167211,24.1%,2.78685
24.0,167321,24.0%,2.788683333333333
24.0,167431,24.0%,2.7905166666666665
23.9,167541,23.9%,2.79235
23.9,167652,23.9%,2.7942
23.8,167761,23.8%,2.7960166666666666
23.8,167872,23.8%,2.7978666666666667
23.7,167983,23.7%,2.799716666666667
23.7,168093,23.7%,2.80155
23.6,168204,23.6%,2.8034
23.6,168313,23.6%,2.8052166666666665
23.5,168424,23.5%,2.8070666666666666
23.5,168535,23.5%,2.8089166666666667
23.4,168644,23.4%,2.8107333333333333
23.4,168755,23.4%,2.8125833333333334
23.3,168865,23.3%,2.814416666666667
23.3,168976,23.3%,2.8162666666666665
23.2,169085,23.2%,2.8180833333333335
23.2,169196,23.2%,2.819933333333333
23.1,169307,23.1%,2.8217833333333333
23.1,169417,23.1%,2.8236166666666667
23.0,169527,23.0%,2.82545
23.0,169637,23.0%,2.8272833333333334
22.9,169748,22.9%,2.8291333333333335
22.9,169859,22.9%,2.830983333333333
22.8,169968,22.8%,2.8328
22.8,170079,22.8%,2.83465
22.7,170189,22.7%,2.8364833333333332
22.7,170300,22.7%,2.8383333333333334
22.6,170409,22.6%,2.84015
22.6,170520,22.6%,2.842
22.5,170631,22.5%,2.84385
22.5,170740,22.5%,2.845666666666667
22.4,170851,22.4%,2.8475166666666665
22.4,170961,22.4%,2.84935
22.3,171072,22.3%,2.8512
22.3,171182,22.3%,2.8530333333333333
22.2,171292,22.2%,2.8548666666666667
22.2,171403,22.2%,2.856716666666667
22.1,171513,22.1%,2.85855
22.1,171623,22.1%,2.8603833333333335
22.0,171734,22.0%,2.862233333333333
22.0,171844,22.0%,2.8640666666666665
21.9,171955,21.9%,2.8659166666666667
21.9,172064,21.9%,2.8677333333333332
21.8,172175,21.8%,2.8695833333333334
21.8,172285,21.8%,2.8714166666666667
21.7,172395,21.7%,2.87325
21.7,172506,21.7%,2.8751
21.6,172616,21.6%,2.876933333333333
21.6,172727,21.6%,2.8787833333333332
21.5,172836,21.5%,2.8806
21.5,172947,21.5%,2.88245
21.4,173058,21.4%,2.8843
21.4,173168,21.4%,2.8861333333333334
21.3,173278,21.3%,2.887966666666667
21.3,173388,21.3%,2.8898
21.2,173499,21.2%,2.89165
21.2,173609,21.2%,2.893483333333333
21.1,173719,21.1%,2.8953166666666665
21.1,173830,21.1%,2.8971666666666667
21.0,173940,21.0%,2.899
21.0,174050,21.0%,2.9008333333333334
20.9,174160,20.9%,2.9026666666666667
20.9,174271,20.9%,2.904516666666667
20.8,174382,20.8%,2.9063666666666665
20.8,174491,20.8%,2.908183333333333
20.7,174602,20.7%,2.9100333333333332
20.7,174712,20.7%,2.9118666666666666
20.6,174823,20.6%,2.9137166666666667
20.6,174934,20.6%,2.915566666666667
20.5,175043,20.5%,2.9173833333333334
20.5,175154,20.5%,2.919233333333333
20.4,175264,20.4%,2.9210666666666665
20.4,175375,20.4%,2.9229166666666666
20.3,175484,20.3%,2.924733333333333
20.3,175595,20.3%,2.9265833333333333
20.2,175706,20.2%,2.9284333333333334
20.2,175816,20.2%,2.930266666666667
20.1,175926,20.1%,2.9321
20.1,176036,20.1%,2.9339333333333335
20.0,176147,20.0%,2.935783333333333
20.0,176257,20.0%,2.9376166666666665
19.9,176367,19.9%,2.93945
19.9,176478,19.9%,2.9413
19.8,176588,19.8%,2.9431333333333334
19.8,176698,19.8%,2.9449666666666667
19.7,176808,19.7%,2.9468
19.7,176919,19.7%,2.94865
19.6,177030,19.6%,2.9505
19.6,177139,19.6%,2.9523166666666665
19.5,177250,19.5%,2.9541666666666666
19.5,177360,19.5%,2.956
19.4,177470,19.4%,2.9578333333333333
19.4,177581,19.4%,2.9596833333333334
19.3,177691,19.3%,2.961516666666667
19.3,177802,19.3%,2.9633666666666665
19.2,177911,19.2%,2.9651833333333335
19.2,178022,19.2%,2.967033333333333
19.1,178132,19.1%,2.9688666666666665
19.1,178243,19.1%,2.9707166666666667
19.0,178353,19.0%,2.97255
19.0,178463,19.0%,2.9743833333333334
18.9,178574,18.9%,2.9762333333333335
18.9,178684,18.9%,2.978066666666667
18.8,178794,18.8%,2.9799
18.8,178905,18.8%,2.98175
18.7,179015,18.7%,2.9835833333333333
18.7,179126,18.7%,2.9854333333333334
18.6,179235,18.6%,2.98725
18.6,179346,18.6%,2.9891
18.5,179457,18.5%,2.99095
18.5,179567,18.5%,2.992783333333333
18.4,179677,18.4%,2.9946166666666665
18.4,179787,18.4%,2.99645
18.3,179898,18.3%,2.9983
18.3,180007,18.3%,3.0001166666666665
18.2,180118,18.2%,3.0019666666666667
18.2,180229,18.2%,3.003816666666667
18.1,180339,18.1%,3.00565
18.1,180449,18.1%,3.0074833333333335
18.0,180559,18.0%,3.009316666666667
18.0,180670,18.0%,3.0111666666666665
17.9,180781,17.9%,3.0130166666666667
17.9,180890,17.9%,3.0148333333333333
17.8,181001,17.8%,3.0166833333333334
17.8,181111,17.8%,3.0185166666666667
17.7,181222,17.7%,3.020366666666667
17.7,181332,17.7%,3.0222
17.6,181442,17.6%,3.024033333333333
17.6,181553,17.6%,3.0258833333333333
17.5,181663,17.5%,3.0277166666666666
17.5,181773,17.5%,3.02955
17.4,181883,17.4%,3.0313833333333333
17.4,181994,17.4%,3.0332333333333334
17.3,182105,17.3%,3.035083333333333
17.3,182214,17.3%,3.0369
17.2,182325,17.2%,3.03875
17.2,182435,17.2%,3.040583333333333
17.1,182545,17.1%,3.0424166666666665
17.1,182656,17.1%,3.0442666666666667
17.0,182766,17.0%,3.0461
17.0,182877,17.0%,3.04795
16.9,182987,16.9%,3.0497833333333335
16.9,183097,16.9%,3.051616666666667
16.8,183207,16.8%,3.05345
16.8,183318,16.8%,3.0553
16.7,183428,16.7%,3.0571333333333333
16.7,183538,16.7%,3.0589666666666666
16.6,183649,16.6%,3.0608166666666667
16.6,183759,16.6%,3.06265
16.5,183870,16.5%,3.0645
16.5,183980,16.5%,3.066333333333333
16.4,184090,16.4%,3.0681666666666665
16.4,184201,16.4%,3.0700166666666666
16.3,184311,16.3%,3.07185
16.3,184421,16.3%,3.0736833333333333
16.2,184531,16.2%,3.0755166666666667
16.2,184642,16.2%,3.077366666666667
16.1,184753,16.1%,3.0792166666666665
16.1,184862,16.1%,3.0810333333333335
16.0,184973,16.0%,3.082883333333333
16.0,185083,16.0%,3.0847166666666666
15.9,185194,15.9%,3.0865666666666667
15.9,185304,15.9%,3.0884
15.8,185414,15.8%,3.0902333333333334
15.8,185525,15.8%,3.0920833333333335
15.7,185635,15.7%,3.093916666666667
15.7,185745,15.7%,3.09575
15.6,185856,15.6%,3.0976
15.6,185966,15.6%,3.0994333333333333
15.5,186077,15.5%,3.1012833333333334
15.5,186186,15.5%,3.1031
15.4,186297,15.4%,3.10495
15.4,186407,15.4%,3.1067833333333335
15.3,186517,15.3%,3.108616666666667
15.3,186628,15.3%,3.1104666666666665
15.2,186738,15.2%,3.1123
15.2,186849,15.2%,3.11415
15.1,186958,15.1%,3.1159666666666666
15.1,187069,15.1%,3.1178166666666667
15.0,187180,15.0%,3.119666666666667
15.0,187289,15.0%,3.1214833333333334
14.9,187400,14.9%,3.1233333333333335
14.9,187510,14.9%,3.125166666666667
14.8,187621,14.8%,3.1270166666666666
14.8,187730,14.8%,3.128833333333333
14.7,187841,14.7%,3.1306833333333333
14.7,187952,14.7%,3.1325333333333334
14.6,188062,14.6%,3.1343666666666667
14.6,188172,14.6%,3.1362
14.5,188282,14.5%,3.1380333333333335
14.5,188393,14.5%,3.139883333333333
14.4,188504,14.4%,3.1417333333333333
14.4,188613,14.4%,3.14355
14.3,188724,14.3%,3.1454
14.3,188834,14.3%,3.1472333333333333
14.2,188944,14.2%,3.1490666666666667
14.2,189054,14.2%,3.1509
14.1,189165,14.1%,3.15275
14.1,189276,14.1%,3.1546
14.0,189385,14.0%,3.156416666666667
14.0,189496,14.0%,3.1582666666666666
13.9,189606,13.9%,3.1601
13.9,189717,13.9%,3.16195
13.8,189827,13.8%,3.1637833333333334
13.8,189937,13.8%,3.1656166666666667
13.7,190048,13.7%,3.167466666666667
13.7,190157,13.7%,3.1692833333333335
13.6,190268,13.6%,3.171133333333333
13.6,190379,13.6%,3.1729833333333333
13.5,190489,13.5%,3.1748166666666666
13.5,190599,13.5%,3.17665
13.4,190709,13.4%,3.1784833333333333
13.4,190820,13.4%,3.1803333333333335
13.3,190929,13.3%,3.18215
13.3,191040,13.3%,3.184
13.2,191151,13.2%,3.18585
13.2,191260,13.2%,3.187666666666667
13.1,191371,13.1%,3.1895166666666666
13.1,191481,13.1%,3.19135
13.0,191592,13.0%,3.1932
13.0,191702,13.0%,3.1950333333333334
12.9,191812,12.9%,3.1968666666666667
12.9,191923,12.9%,3.198716666666667
12.8,192033,12.8%,3.20055
12.8,192143,12.8%,3.202383333333333
12.7,192253,12.7%,3.2042166666666665
12.7,192364,12.7%,3.2060666666666666
12.6,192474,12.6%,3.2079
12.6,192584,12.6%,3.2097333333333333
12.5,192695,12.5%,3.2115833333333335
12.5,192805,12.5%,3.213416666666667
12.4,192915,12.4%,3.21525
12.4,193026,12.4%,3.2171
12.3,193136,12.3%,3.218933333333333
12.3,193247,12.3%,3.2207833333333333
12.2,193356,12.2%,3.2226
12.2,193467,12.2%,3.22445
12.1,193577,12.1%,3.2262833333333334
12.1,193687,12.1%,3.2281166666666667
12.0,193798,12.0%,3.229966666666667
12.0,193908,12.0%,3.2318
11.9,194019,11.9%,3.23365
11.9,194128,11.9%,3.2354666666666665
11.8,194239,11.8%,3.2373166666666666
11.8,194350,11.8%,3.2391666666666667
11.7,194460,11.7%,3.241
11.7,194570,11.7%,3.2428333333333335
11.6,194680,11.6%,3.244666666666667
11.6,194791,11.6%,3.2465166666666665
11.5,194902,11.5%,3.2483666666666666
11.5,195011,11.5%,3.250183333333333
11.4,195122,11.4%,3.2520333333333333
11.4,195232,11.4%,3.2538666666666667
11.3,195343,11.3%,3.255716666666667
11.3,195452,11.3%,3.2575333333333334
11.2,195563,11.2%,3.2593833333333335
11.2,195674,11.2%,3.261233333333333
11.1,195783,11.1%,3.26305
11.1,195894,11.1%,3.2649
11.0,196004,11.0%,3.2667333333333333
11.0,196115,11.0%,3.2685833333333334
10.9,196225,10.9%,3.2704166666666667
10.9,196335,10.9%,3.27225
10.8,196446,10.8%,3.2741
10.8,196556,10.8%,3.275933333333333
10.7,196666,10.7%,3.2777666666666665
10.7,196776,10.7%,3.2796
10.6,196887,10.6%,3.28145
10.6,196998,10.6%,3.2833
10.5,197107,10.5%,3.2851166666666667
10.5,197218,10.5%,3.286966666666667
10.4,197328,10.4%,3.2888
10.4,197438,10.4%,3.2906333333333335
10.3,197549,10.3%,3.292483333333333
10.3,197659,10.3%,3.2943166666666666
10.2,197770,10.2%,3.2961666666666667
10.2,197879,10.2%,3.2979833333333333
10.1,197990,10.1%,3.2998333333333334
10.1,198100,10.1%,3.3016666666666667
10.0,198211,10.0%,3.303516666666667
10.0,198321,10.0%,3.30535
9.9,198431,9.9%,3.307183333333333
9.9,198542,9.9%,3.3090333333333333
9.8,198651,9.8%,3.31085
9.8,198762,9.8%,3.3127
9.7,198873,9.7%,3.31455
9.7,198982,9.7%,3.3163666666666667
9.6,199093,9.6%,3.318216666666667
9.6,199203,9.6%,3.32005
9.5,199313,9.5%,3.3218833333333335
9.5,199424,9.5%,3.323733333333333
9.4,199534,9.4%,3.3255666666666666
9.4,199644,9.4%,3.3274
9.3,199754,9.3%,3.3292333333333333
9.3,199865,9.3%,3.3310833333333334
9.2,199974,9.2%,3.3329
9.2,200085,9.2%,3.33475
9.1,200195,9.1%,3.3365833333333335
9.1,200305,9.1%,3.338416666666667
9.0,200416,9.0%,3.3402666666666665
9.0,200525,9.0%,3.3420833333333335
8.9,200636,8.9%,3.343933333333333
8.9,200747,8.9%,3.3457833333333333
8.8,200856,8.8%,3.3476
8.8,200967,8.8%,3.34945
8.7,201077,8.7%,3.3512833333333334
8.7,201187,8.7%,3.3531166666666667
8.6,201297,8.6%,3.35495
8.6,201407,8.6%,3.3567833333333335
8.5,201518,8.5%,3.358633333333333
8.5,201628,8.5%,3.3604666666666665
8.4,201738,8.4%,3.3623
8.4,201848,8.4%,3.364133333333333
8.3,201959,8.3%,3.3659833333333333
8.3,202068,8.3%,3.3678
8.2,202179,8.2%,3.36965
8.2,202290,8.2%,3.3715
8.1,202399,8.1%,3.3733166666666667
8.1,202510,8.1%,3.375166666666667
8.0,202620,8.0%,3.377
8.0,202730,8.0%,3.378833333333333
7.9,202841,7.9%,3.3806833333333333
7.9,202951,7.9%,3.3825166666666666
7.8,203061,7.8%,3.38435
7.8,203171,7.8%,3.3861833333333333
7.7,203282,7.7%,3.3880333333333335
7.7,203393,7.7%,3.389883333333333
7.6,203502,7.6%,3.3917
7.6,203613,7.6%,3.39355
7.5,203722,7.5%,3.395366666666667
7.5,203833,7.5%,3.3972166666666666
7.4,203943,7.4%,3.39905
7.4,204053,7.4%,3.4008833333333333
7.3,204164,7.3%,3.4027333333333334
7.3,204274,7.3%,3.4045666666666667
7.2,204384,7.2%,3.4064
7.2,204494,7.2%,3.4082333333333334
7.1,204605,7.1%,3.410083333333333
7.1,204715,7.1%,3.4119166666666665
7.0,204825,7.0%,3.41375
7.0,204936,7.0%,3.4156
6.9,205045,6.9%,3.4174166666666665
6.9,205156,6.9%,3.4192666666666667
6.8,205266,6.8%,3.4211
6.8,205376,6.8%,3.4229333333333334
6.7,205487,6.7%,3.4247833333333335
6.7,205597,6.7%,3.426616666666667
6.6,205707,6.6%,3.42845
6.6,205817,6.6%,3.430283333333333
6.5,205928,6.5%,3.4321333333333333
6.5,206038,6.5%,3.4339666666666666
6.4,206148,6.4%,3.4358
6.4,206259,6.4%,3.43765
6.3,206368,6.3%,3.4394666666666667
6.3,206479,6.3%,3.441316666666667
6.2,206589,6.2%,3.44315
6.2,206699,6.2%,3.4449833333333335
6.1,206810,6.1%,3.446833333333333
6.1,206920,6.1%,3.4486666666666665
6.0,207030,6.0%,3.4505
6.0,207140,6.0%,3.4523333333333333
5.9,207250,5.9%,3.4541666666666666
5.9,207361,5.9%,3.4560166666666667
5.8,207471,5.8%,3.45785
5.8,207581,5.8%,3.4596833333333334
5.7,207691,5.7%,3.461516666666667
5.7,207802,5.7%,3.4633666666666665
5.6,207911,5.6%,3.4651833333333335
5.6,208022,5.6%,3.467033333333333
5.5,208133,5.5%,3.4688833333333333
5.5,208242,5.5%,3.4707
5.4,208353,5.4%,3.47255
5.4,208463,5.4%,3.4743833333333334
5.3,208573,5.3%,3.4762166666666667
5.3,208684,5.3%,3.478066666666667
5.2,208794,5.2%,3.4799
5.2,208904,5.2%,3.481733333333333
5.1,209014,5.1%,3.4835666666666665
5.1,209125,5.1%,3.4854166666666666
5.0,209234,5.0%,3.487233333333333
5.0,209345,5.0%,3.4890833333333333
4.9,209456,4.9%,3.4909333333333334
4.9,209565,4.9%,3.49275
4.8,209676,4.8%,3.4946
4.8,209786,4.8%,3.4964333333333335
4.7,209896,4.7%,3.498266666666667
4.7,210007,4.7%,3.5001166666666665
4.6,210117,4.6%,3.50195
4.6,210227,4.6%,3.5037833333333332
4.5,210337,4.5%,3.5056166666666666
4.5,210448,4.5%,3.5074666666666667
4.4,210557,4.4%,3.5092833333333333
4.4,210668,4.4%,3.5111333333333334
4.3,210779,4.3%,3.512983333333333
4.3,210888,4.3%,3.5148
4.2,210999,4.2%,3.51665
4.2,211108,4.2%,3.518466666666667
4.1,211219,4.1%,3.5203166666666665
4.1,211330,4.1%,3.5221666666666667
4.0,211439,4.0%,3.5239833333333332
4.0,211550,4.0%,3.5258333333333334
3.9,211660,3.9%,3.5276666666666667
3.9,211771,3.9%,3.529516666666667
3.8,211880,3.8%,3.5313333333333334
3.8,211991,3.8%,3.533183333333333
3.7,212102,3.7%,3.5350333333333332
3.7,212211,3.7%,3.53685
3.6,212322,3.6%,3.5387
3.6,212432,3.6%,3.5405333333333333
3.5,212542,3.5%,3.5423666666666667
3.5,212653,3.5%,3.544216666666667
3.4,212762,3.4%,3.5460333333333334
3.4,212873,3.4%,3.5478833333333335
3.3,212983,3.3%,3.549716666666667
3.3,213093,3.3%,3.55155
3.2,213203,3.2%,3.553383333333333
3.2,213314,3.2%,3.5552333333333332
3.1,213424,3.1%,3.5570666666666666
3.1,213534,3.1%,3.5589
3.0,213645,3.0%,3.56075
3.0,213754,3.0%,3.5625666666666667
2.9,213865,2.9%,3.564416666666667
2.9,213976,2.9%,3.5662666666666665
2.8,214085,2.8%,3.5680833333333335
2.8,214196,2.8%,3.569933333333333
2.7,214306,2.7%,3.5717666666666665
2.7,214416,2.7%,3.5736
2.6,214526,2.6%,3.5754333333333332
2.6,214636,2.6%,3.5772666666666666
2.5,214747,2.5%,3.5791166666666667
2.5,214857,2.5%,3.58095
2.4,214967,2.4%,3.5827833333333334
2.4,215077,2.4%,3.584616666666667
2.3,215188,2.3%,3.5864666666666665
2.3,215298,2.3%,3.5883
2.2,215408,2.2%,3.590133333333333
2.2,215519,2.2%,3.5919833333333333
2.1,215628,2.1%,3.5938
2.1,215739,2.1%,3.59565
2.0,215849,2.0%,3.5974833333333334
2.0,215959,2.0%,3.5993166666666667
1.9,216070,1.9%,3.601166666666667
1.9,216180,1.9%,3.603
1.8,216290,1.8%,3.604833333333333
1.8,216400,1.8%,3.6066666666666665
1.7,216510,1.7%,3.6085
1.7,216621,1.7%,3.61035
1.6,216731,1.6%,3.6121833333333333
1.6,216841,1.6%,3.6140166666666667
1.5,216951,1.5%,3.61585
1.5,217062,1.5%,3.6177
1.4,217171,1.4%,3.6195166666666667
1.4,217282,1.4%,3.621366666666667
1.3,217392,1.3%,3.6232
1.3,217502,1.3%,3.6250333333333336
1.2,217613,1.2%,3.6268833333333332
1.2,217722,1.2%,3.6287
1.1,217833,1.1%,3.63055
1.1,217944,1.1%,3.6324
1.0,218053,1.0%,3.6342166666666667
1.0,218164,1.0%,3.636066666666667
0.9,218274,0.9%,3.6379
0.9,218384,0.9%,3.6397333333333335
0.8,218494,0.8%,3.641566666666667
0.8,218605,0.8%,3.6434166666666665
0.7,218715,0.7%,3.64525
0.7,218825,0.7%,3.6470833333333332
0.6,218936,0.6%,3.6489333333333334
0.6,219045,0.6%,3.65075
0.5,219156,0.5%,3.6526
0.5,219267,0.5%,3.65445
0.4,219376,0.4%,3.6562666666666668
0.4,219487,0.4%,3.6581166666666665
0.3,219597,0.3%,3.65995
0.3,219707,0.3%,3.661783333333333
0.2,219817,0.2%,3.6636166666666665
0.2,219928,0.2%,3.6654666666666667
0.1,220039,0.1%,3.667316666666667
0.1,220148,0.1%,3.6691333333333334
0.0,220259,0.0%,3.6709833333333335
100.0,220368,100.0%,3.6728
100.0,220479,100.0%,3.67465
99.9,220590,99.9%,3.6765
99.8,220700,99.8%,3.6783333333333332
99.8,220810,99.8%,3.6801666666666666
99.7,220920,99.7%,3.682
99.7,221031,99.7%,3.68385
99.6,221142,99.6%,3.6857
99.6,221251,99.6%,3.6875166666666668
99.5,221362,99.5%,3.6893666666666665
99.5,221472,99.5%,3.6912
99.4,221582,99.4%,3.693033333333333
99.4,221692,99.4%,3.6948666666666665
99.3,221803,99.3%,3.6967166666666667
99.3,221914,99.3%,3.698566666666667
99.2,222024,99.2%,3.7004
99.2,222134,99.2%,3.7022333333333335
99.1,222244,99.1%,3.704066666666667
99.1,222355,99.1%,3.7059166666666665
99.0,222465,99.0%,3.70775
99.0,222575,99.0%,3.7095833333333332
98.9,222686,98.9%,3.7114333333333334
98.9,222796,98.9%,3.7132666666666667
98.8,222906,98.8%,3.7151
98.8,223016,98.8%,3.7169333333333334
98.7,223127,98.7%,3.7187833333333336
98.7,223237,98.7%,3.7206166666666665
98.6,223347,98.6%,3.72245
98.6,223458,98.6%,3.7243
98.5,223568,98.5%,3.7261333333333333
98.5,223678,98.5%,3.7279666666666667
98.4,223789,98.4%,3.729816666666667
98.4,223899,98.4%,3.73165
98.3,224010,98.3%,3.7335
98.3,224119,98.3%,3.735316666666667
98.2,224230,98.2%,3.7371666666666665
98.2,224340,98.2%,3.739
98.1,224451,98.1%,3.74085
98.1,224561,98.1%,3.7426833333333334
98.0,224671,98.0%,3.7445166666666667
98.0,224782,98.0%,3.746366666666667
97.9,224892,97.9%,3.7482
97.9,225002,97.9%,3.7500333333333336
97.8,225113,97.8%,3.7518833333333332
97.8,225223,97.8%,3.7537166666666666
97.7,225333,97.7%,3.75555
97.7,225443,97.7%,3.7573833333333333
97.6,225554,97.6%,3.7592333333333334
97.6,225665,97.6%,3.761083333333333
97.5,225774,97.5%,3.7629
97.5,225885,97.5%,3.76475
97.4,225995,97.4%,3.766583333333333
97.4,226106,97.4%,3.7684333333333333
97.3,226215,97.3%,3.77025
97.3,226326,97.3%,3.7721
97.2,226437,97.2%,3.77395
97.2,226547,97.2%,3.7757833333333335
97.1,226657,97.1%,3.777616666666667
97.1,226767,97.1%,3.77945
97.0,226878,97.0%,3.7813
97.0,226989,97.0%,3.78315
96.9,227098,96.9%,3.7849666666666666
96.9,227209,96.9%,3.7868166666666667
96.8,227319,96.8%,3.78865
96.8,227430,96.8%,3.7905
96.7,227539,96.7%,3.792316666666667
96.7,227650,96.7%,3.7941666666666665
96.6,227761,96.6%,3.7960166666666666
96.6,227871,96.6%,3.79785
96.5,227981,96.5%,3.7996833333333333
96.5,228091,96.5%,3.8015166666666667
96.4,228202,96.4%,3.803366666666667
96.4,228313,96.4%,3.8052166666666665
96.3,228423,96.3%,3.80705
96.3,228533,96.3%,3.808883333333333
96.2,228643,96.2%,3.8107166666666665
96.2,228754,96.2%,3.8125666666666667
96.1,228865,96.1%,3.814416666666667
96.1,228974,96.1%,3.8162333333333334
96.0,229085,96.0%,3.8180833333333335
96.0,229195,96.0%,3.819916666666667
95.9,229305,95.9%,3.82175
95.9,229415,95.9%,3.823583333333333
95.8,229526,95.8%,3.8254333333333332
95.8,229637,95.8%,3.8272833333333334
95.7,229746,95.7%,3.8291
95.7,229857,95.7%,3.83095
95.6,229967,95.6%,3.8327833333333334
95.6,230078,95.6%,3.834633333333333
95.5,230188,95.5%,3.8364666666666665
95.5,230298,95.5%,3.8383
95.4,230409,95.4%,3.84015
95.4,230518,95.4%,3.8419666666666665
95.3,230629,95.3%,3.8438166666666667
95.3,230738,95.3%,3.8456333333333332
95.2,230849,95.2%,3.8474833333333334
95.2,230960,95.2%,3.8493333333333335
95.1,231069,95.1%,3.85115
95.1,231180,95.1%,3.853
95.0,231290,95.0%,3.854833333333333
95.0,231400,95.0%,3.8566666666666665
94.9,231511,94.9%,3.8585166666666666
94.9,231621,94.9%,3.86035
94.8,231732,94.8%,3.8622
94.8,231842,94.8%,3.8640333333333334
94.7,231953,94.7%,3.865883333333333
94.7,232062,94.7%,3.8677
94.6,232173,94.6%,3.86955
94.6,232284,94.6%,3.8714
94.5,232394,94.5%,3.8732333333333333
94.5,232505,94.5%,3.8750833333333334
94.4,232615,94.4%,3.876916666666667
94.4,232726,94.4%,3.8787666666666665
94.3,232837,94.3%,3.8806166666666666
94.3,232946,94.3%,3.882433333333333
94.2,233057,94.2%,3.8842833333333333
94.2,233167,94.2%,3.8861166666666667
94.1,233278,94.1%,3.887966666666667
94.1,233389,94.1%,3.8898166666666665
94.0,233499,94.0%,3.89165
94.0,233610,94.0%,3.8935
93.9,233719,93.9%,3.8953166666666665
93.9,233830,93.9%,3.8971666666666667
93.8,233940,93.8%,3.899
93.8,234051,93.8%,3.90085
93.7,234162,93.7%,3.9027
93.7,234272,93.7%,3.904533333333333
93.6,234383,93.6%,3.9063833333333333
93.6,234492,93.6%,3.9082
93.5,234603,93.5%,3.91005
93.5,234714,93.5%,3.9119
93.4,234824,93.4%,3.9137333333333335
93.4,234935,93.4%,3.915583333333333
93.3,235045,93.3%,3.9174166666666665
93.3,235156,93.3%,3.9192666666666667
93.2,235267,93.2%,3.921116666666667
93.2,235376,93.2%,3.9229333333333334
93.1,235487,93.1%,3.9247833333333335
93.1,235597,93.1%,3.926616666666667
93.0,235708,93.0%,3.9284666666666666
